book_name,chapter_id,entry_id,date,sentence,Positive_score,Positive_pred,Negative_score,Negative_pred,Neutral_score,Neutral_pred,positive,negative,neutral,immigration
AinUTL,10,ch10_e15,le 22 février 1667,Jean brought a haunch of venison.,0.076046966,0,0.055849236,0,0.9372761,1,,,,
AinUTL,10,ch10_e15,le 22 février 1667,Tomorrow is Ash Wednesday and Lent begins.,0.058116898,0,0.01238108,0,0.97297317,1,,,,
AinUTL,10,ch10_e15,le 22 février 1667,"There will be no meat for us for a long while, so we enjoyed it greatly.",0.72201926,1,0.67787164,1,0.25656396,0,,,,
AinUTL,10,ch10_e16,le 24 février 1667,Tonight Jean told Tante Barbe that I managed to nick the gourd today with a pistol ball.,0.03610445,0,0.037082966,0,0.96365464,1,,,,
AinUTL,10,ch10_e16,le 24 février 1667,"“Her aim is improving,” he said.",0.25213024,0,0.05763508,0,0.8987976,1,,,,
AinUTL,10,ch10_e16,le 24 février 1667,I admit that I felt a certain pride that I was beginning to master the pistol.,0.18232667,0,0.24241172,0,0.76802623,1,,,,
AinUTL,10,ch10_e16,le 24 février 1667,"However, the sense of satisfaction went further.",0.123644784,0,0.26202548,0,0.7733052,1,,,,
AinUTL,10,ch10_e16,le 24 février 1667,"Although I would be unable to say it aloud, it filled me with pride that I had pleased Jean.",0.34132665,0,0.47055957,0,0.5496765,1,,,,
AinUTL,10,ch10_e16,le 24 février 1667,"Still, I pray that the gourd is the only thing I must ever shoot.",0.050451916,0,0.33928022,0,0.7993606,1,,,,
AinUTL,11,ch11_e1,le 7 mars 1667,"There will never be a duel, for which I am very grateful, but I cannot help but feel sorrow at the reason why.",0.31401506,0,0.8654384,1,0.23608527,0,,,,
AinUTL,11,ch11_e1,le 7 mars 1667,Monsieur Deschamps is dead.,0.03134688,0,0.029632134,0,0.97024554,1,,,,
AinUTL,11,ch11_e1,le 7 mars 1667,"His party was set upon as they travelled to Québec, we have heard.",0.88898027,1,0.73683774,1,0.16793567,0,,,,
AinUTL,11,ch11_e1,le 7 mars 1667,All were killed.,0.011634205,0,0.028188536,0,0.97704154,1,,,,
AinUTL,11,ch11_e1,le 7 mars 1667,"“We will pray for him,” said Tante Barbe as she crossed herself.",0.32596827,0,0.10002019,0,0.8199745,1,,,,
AinUTL,11,ch11_e1,le 7 mars 1667,"“He was a pompous fool, but he did not deserve that end.” No one does.",0.04618813,0,0.27432054,0,0.83548486,1,,,,
AinUTL,11,ch11_e2,le 10 mars 1667,How I long for something fresh and green.,0.16552798,0,0.26690048,0,0.7517817,1,,,,
AinUTL,11,ch11_e2,le 10 mars 1667,"Still, we eat better than many people do.",0.32664153,0,0.31351647,0,0.6552182,1,,,,
AinUTL,11,ch11_e2,le 10 mars 1667,"Tante Barbe’s husbands left her a prosperous widow, and she makes a good living from her boarders.",0.19009735,0,0.17050819,0,0.80490786,1,,,,
AinUTL,11,ch11_e2,le 10 mars 1667,Certainly we have none of the things that the wealthy have.,0.34653154,0,0.5291255,1,0.4992494,0,,,,
AinUTL,11,ch11_e2,le 10 mars 1667,There are no sugared almonds or brandied fruit.,0.032744244,0,0.07028066,0,0.94180214,1,,,,
AinUTL,11,ch11_e2,le 10 mars 1667,"But the room at the back of the kitchen is filled with tubs of cabbages, beets, carrots and turnips.",0.069189385,0,0.08823212,0,0.8991655,1,,,,
AinUTL,11,ch11_e2,le 10 mars 1667,"Barrels of salt pork and eels line the walls, and there are bags of dried peas for soup.",0.03410436,0,0.1521206,0,0.88711834,1,,,,
AinUTL,11,ch11_e2,le 10 mars 1667,Garlic and onions hang in bunches.,0.0082850605,0,0.010978966,0,0.98831147,1,,,,
AinUTL,11,ch11_e2,le 10 mars 1667,"The smell of dried herbs, savory, fennel, basil, sage, thyme, meets my nose every time I go in.",0.42900625,0,0.609157,1,0.38949078,0,,,,
AinUTL,11,ch11_e3,le 12 mars 1667,Another terrible storm.,0.03523699,0,0.28429833,0,0.8375574,1,,,,
AinUTL,11,ch11_e3,le 12 mars 1667,This morning we could barely open the front door!,0.15958056,0,0.24497862,0,0.7756881,1,,,,
AinUTL,11,ch11_e3,le 12 mars 1667,"And until it is cleared away to make paths, with the snow so deep, it is so hard to walk if you must go outside.",0.22262453,0,0.62562746,1,0.42524916,0,,,,
AinUTL,11,ch11_e3,le 12 mars 1667,"Beyond the palisade and the town, life is surely much harder for the people.",0.72931707,1,0.750813,1,0.2060359,0,,,,
AinUTL,11,ch11_e3,le 12 mars 1667,I wonder how Marie with the missing front tooth is faring?,0.01907899,0,0.14634554,0,0.926973,1,,,,
AinUTL,11,ch11_e3,le 12 mars 1667,I pray that she and her husband will be safe.,0.67406934,1,0.3889809,0,0.49235803,0,,,,
AinUTL,11,ch11_e4,le 15 mars 1667,Tante Barbe and I took pots of hot cabbage soup to Mademoiselle Mance at the hospital.,0.0788258,0,0.039255764,0,0.9509109,1,,,,
AinUTL,11,ch11_e4,le 15 mars 1667,The men there are a pitiful sight.,0.057690218,0,0.20095314,0,0.8336734,1,,,,
AinUTL,11,ch11_e4,le 15 mars 1667,"It is scurvy, but no one knows what causes it.",0.08932578,0,0.5339014,1,0.6697639,1,,,,
AinUTL,11,ch11_e4,le 15 mars 1667,"Their mouths are bleeding, their arms, legs and bellies are terribly swollen, and they cannot walk.",0.014713667,0,0.45577344,0,0.78877085,1,,,,
AinUTL,11,ch11_e4,le 15 mars 1667,"Mademoiselle Mance said that she has seen it many times before, and almost always in the winter.",0.1662458,0,0.08181176,0,0.8821218,1,,,,
AinUTL,11,ch11_e4,le 15 mars 1667,With good food the men slowly will recover.,0.47546768,0,0.58876723,1,0.39431065,0,,,,
AinUTL,11,ch11_e5,le 17 mars 1667,All of us here at the house have colds.,0.41911212,0,0.46481395,0,0.5321567,1,,,,
AinUTL,11,ch11_e5,le 17 mars 1667,"How wretched I feel, but a running nose and cough is no excuse to stay in bed.",0.16187559,0,0.91878176,1,0.26828802,0,,,,
AinUTL,11,ch11_e6,le 19 mars 1667,Tante Barbe said this morning that I kept her awake in the night with my endless coughing.,0.08881819,0,0.16303281,0,0.87009096,1,,,,
AinUTL,11,ch11_e6,le 19 mars 1667,"I was feverish when she put her hand on my forehead, and so she dosed me with comfrey tea and ordered me to my bed, where I slept for much of the afternoon.",0.34499097,0,0.65750575,1,0.43311492,0,,,,
AinUTL,11,ch11_e6,le 19 mars 1667,"Once I awoke, it seemed so strange to lie here, while downstairs the life of the house went on.",0.6685192,1,0.71841353,1,0.27081242,0,,,,
AinUTL,11,ch11_e6,le 19 mars 1667,"I did not care for it at all, but it is impossible to disregard Tante Barbe’s commands and her tea.",0.03349219,0,0.11008617,0,0.9274306,1,,,,
AinUTL,11,ch11_e6,le 19 mars 1667,"Jean, I need not write, remained in the common room this evening, but Kateri came up to spend a little time with me.",0.33400884,0,0.14789829,0,0.79909253,1,,,,
AinUTL,11,ch11_e6,le 19 mars 1667,She says she will come to help Tante Barbe tomorrow.,0.1080302,0,0.015426893,0,0.9695687,1,,,,
AinUTL,11,ch11_e7,le 20 mars 1667,Restlessness and guilt drove me from my bed this morning.,0.04025839,0,0.57113475,1,0.70985633,1,,,,
AinUTL,11,ch11_e7,le 20 mars 1667,"I had no fever and although I still cough, I do feel well enough.",0.284953,0,0.7833798,1,0.36215407,0,,,,
AinUTL,11,ch11_e7,le 20 mars 1667,This I vowed to Tante Barbe.,0.03144409,0,0.038072444,0,0.9651222,1,,,,
AinUTL,11,ch11_e7,le 20 mars 1667,Jean did not seem pleased at first this evening when he learned I had worked all day as I always do.,0.20369792,0,0.20630096,0,0.78219134,1,,,,
AinUTL,11,ch11_e7,le 20 mars 1667,"“You know, yourself,” he said, “to leave a sickbed too soon is foolishness.” I whispered to him that one more dose of that tea would have drowned me.",0.2493941,0,0.8511137,1,0.29158667,0,,,,
AinUTL,11,ch11_e7,le 20 mars 1667,How he laughed.,0.010180253,0,0.01448282,0,0.9884687,1,,,,
AinUTL,11,ch11_e8,le 25 mars 1667,"When I woke this day I saw that, strangely, there had been a fog in the night.",0.09011422,0,0.18507496,0,0.823868,1,,,,
AinUTL,11,ch11_e8,le 25 mars 1667,"It froze upon the trees, turning them all silvery.",0.054458734,0,0.072522745,0,0.9056685,1,,,,
AinUTL,11,ch11_e8,le 25 mars 1667,It was so beautiful.,0.12227088,0,0.021755742,0,0.96104246,1,,,,
AinUTL,12,ch12_e1,le 1 avril 1667,Jean says he can smell spring coming.,0.15751304,0,0.0865938,0,0.8933657,1,,,,
AinUTL,12,ch12_e1,le 1 avril 1667,Séraphin once said that he could smell land.,0.26533154,0,0.28222296,0,0.70301455,1,,,,
AinUTL,12,ch12_e1,le 1 avril 1667,It must be a wonderful thing to be so much a part of something that you can nearly see inside its mind.,0.2685987,0,0.2924366,0,0.70307213,1,,,,
AinUTL,12,ch12_e1,le 1 avril 1667,Perhaps a time will come when I am that closely bound to this place.,0.75989026,1,0.76677716,1,0.19847408,0,,,,
AinUTL,12,ch12_e1,le 1 avril 1667,"Until then, I content myself with the smell of the bread I baked today.",0.32062876,0,0.68263716,1,0.40220517,0,,,,
AinUTL,12,ch12_e2,le 5 avril 1667,I would like to wash the floors in the kitchen and the common room.,0.035037026,0,0.017969187,0,0.97508246,1,,,,
AinUTL,12,ch12_e2,le 5 avril 1667,"Sweeping is not good enough since the weather is suddenly milder, and the snow is melting.",0.21770723,0,0.5156926,1,0.5380672,1,,,,
AinUTL,12,ch12_e2,le 5 avril 1667,We bring in muddy water throughout the day and we track it into the kitchen.,0.1336801,0,0.20623466,0,0.80308527,1,,,,
AinUTL,12,ch12_e2,le 5 avril 1667,"Straw might be spread to soak it up, but Tante Barbe said it would just be worse.",0.09060221,0,0.23714165,0,0.79874337,1,,,,
AinUTL,12,ch12_e2,le 5 avril 1667,"I wiped down the tables, washed crockery and then put on my cloak.",0.015057763,0,0.15116607,0,0.9224794,1,,,,
AinUTL,12,ch12_e2,le 5 avril 1667,We needed wool and some large needles for darning stockings.,0.21328725,0,0.09888228,0,0.854775,1,,,,
AinUTL,12,ch12_e2,le 5 avril 1667,I also wished to buy some felt so that I could make another pair of chaussons to wear inside my sabots .,0.17036,0,0.11686361,0,0.8602335,1,,,,
AinUTL,12,ch12_e2,le 5 avril 1667,My old chaussons are quite worn.,0.061974958,0,0.10863483,0,0.8956807,1,,,,
AinUTL,12,ch12_e2,le 5 avril 1667,I walked carefully through the slush to the shop of Monsieur Salon.,0.024573732,0,0.034388278,0,0.96628463,1,,,,
AinUTL,12,ch12_e2,le 5 avril 1667,"He has the best fabric, I have decided.",0.16400933,0,0.10425451,0,0.87576884,1,,,,
AinUTL,12,ch12_e2,le 5 avril 1667,"More importantly, he is fair and pleasant.",0.019427903,0,0.014712921,0,0.9840412,1,,,,
AinUTL,12,ch12_e2,le 5 avril 1667,"Naturally, I had to pass Jean’s house.",0.092601754,0,0.043872572,0,0.94567883,1,,,,
AinUTL,12,ch12_e2,le 5 avril 1667,Jean says that the sap has begun to run in the maple trees.,0.040972628,0,0.02176332,0,0.9686383,1,,,,
AinUTL,12,ch12_e2,le 5 avril 1667,The Mohawks make a sweet syrup with it.,0.12262208,0,0.029819507,0,0.9464135,1,,,,
AinUTL,12,ch12_e2,le 5 avril 1667,That would be a wonder to taste.,0.0532262,0,0.068469666,0,0.937163,1,,,,
AinUTL,12,ch12_e3,le 10 avril 1667,It is Easter Sunday.,0.010240746,0,0.00644543,0,0.99113584,1,,,,
AinUTL,12,ch12_e3,le 10 avril 1667,"After mass Kateri chose a grey kitten and named it Kanon’tinekens , which means milkweed in Mohawk.",0.2914648,0,0.20535977,0,0.74891984,1,,,,
AinUTL,12,ch12_e3,le 10 avril 1667,What a long name for such a tiny creature.,0.04386708,0,0.13979538,0,0.91050655,1,,,,
AinUTL,12,ch12_e4,le 11 avril 1667,This afternoon I hit the gourd.,0.025635226,0,0.044072006,0,0.96284354,1,,,,
AinUTL,12,ch12_e4,le 11 avril 1667,Bits of it flew everywhere.,0.03992136,0,0.07821195,0,0.927283,1,,,,
AinUTL,12,ch12_e4,le 11 avril 1667,"“Excellent, mademoiselle,” one of the soldiers cheered.",0.30998892,0,0.053946882,0,0.89031786,1,,,,
AinUTL,12,ch12_e4,le 11 avril 1667,"“ Madame la Courge ’s head makes a satisfying target, non?",0.010348492,0,0.0207579,0,0.9843137,1,,,,
AinUTL,12,ch12_e4,le 11 avril 1667,Les sauvages will flee you in fear.” I was sickened.,0.07342716,0,0.19379435,0,0.83671963,1,,,,
AinUTL,12,ch12_e4,le 11 avril 1667,I felt all the blood draining from my face.,0.009048669,0,0.14961046,0,0.9368665,1,,,,
AinUTL,12,ch12_e4,le 11 avril 1667,Jean and I did not speak as we walked back to Tante Barbe’s house.,0.36043477,0,0.116725266,0,0.81264395,1,,,,
AinUTL,12,ch12_e4,le 11 avril 1667,"At the door, just before he left, I began to confess to him that I could never kill another person.",0.028277364,0,0.13952264,0,0.91365147,1,,,,
AinUTL,12,ch12_e4,le 11 avril 1667,He put up his hand and stopped me.,0.01928683,0,0.034278434,0,0.9755729,1,,,,
AinUTL,12,ch12_e4,le 11 avril 1667,"“Do not say it, Hélène.",0.005503128,0,0.018085647,0,0.98686486,1,,,,
AinUTL,12,ch12_e4,le 11 avril 1667,I know that you would find the strength to do anything you had to.” He has more faith in me than I have in myself.,0.30549067,0,0.14785701,0,0.78765005,1,,,,
AinUTL,12,ch12_e5,le 12 avril 1667,"I have taken one of the quilts from my bed and I am still comfortable and warm, since the weather has changed.",0.7606916,1,0.76712245,1,0.21186455,0,,,,
AinUTL,12,ch12_e5,le 12 avril 1667,Yesterday there was ice on the river.,0.19921546,0,0.24230336,0,0.7313538,1,,,,
AinUTL,12,ch12_e5,le 12 avril 1667,This morning it is almost gone.,0.1166742,0,0.08764517,0,0.8920626,1,,,,
AinUTL,12,ch12_e5,le 12 avril 1667,I walked to the gate through a light drizzle to see for myself.,0.084019125,0,0.21972135,0,0.817152,1,,,,
AinUTL,12,ch12_e5,le 12 avril 1667,It was raining harder by the time I returned.,0.33894044,0,0.24801217,0,0.6869547,1,,,,
AinUTL,12,ch12_e5,le 12 avril 1667,"I had left the shutters open in my room, and I found Minette sitting there watching the drops falling.",0.06362983,0,0.085384436,0,0.91282135,1,,,,
AinUTL,12,ch12_e5,le 12 avril 1667,She did not reach out to play with them as she once had in France.,0.12694456,0,0.09880538,0,0.87920946,1,,,,
AinUTL,12,ch12_e5,le 12 avril 1667,I did not feel any desire to take off my shoes and stockings and run through the puddles as I once had.,0.02564251,0,0.53407377,1,0.73405045,1,,,,
AinUTL,12,ch12_e5,le 12 avril 1667,"It was not the cold, either.",0.024083896,0,0.16631411,0,0.9028878,1,,,,
AinUTL,12,ch12_e5,le 12 avril 1667,“Are we both so much older?” I asked Minette.,0.09013891,0,0.038684703,0,0.9492293,1,,,,
AinUTL,12,ch12_e5,le 12 avril 1667,She did not answer.,0.0009902531,0,0.004869372,0,0.99732554,1,,,,
AinUTL,12,ch12_e6,le 13 avril 1667,Today was so mild that we threw open all the shutters to freshen the air in the rooms.,0.76400787,1,0.6862916,1,0.24094373,0,,,,
AinUTL,12,ch12_e6,le 13 avril 1667,"Tante Barbe was seized with the need to clean everything, and so I tied a scarf over my hair and helped her.",0.04073192,0,0.0670131,0,0.94415396,1,,,,
AinUTL,12,ch12_e6,le 13 avril 1667,"Moreover, we were able to do laundry outside again.",0.735088,1,0.44866648,0,0.42098767,0,,,,
AinUTL,12,ch12_e6,le 13 avril 1667,Jean brought something to the house tonight.,0.051304244,0,0.012070463,0,0.9816896,1,,,,
AinUTL,12,ch12_e6,le 13 avril 1667,"With the fine weather, the forest across the river has begun to come alive once more.",0.86367834,1,0.6186259,1,0.22622757,0,,,,
AinUTL,12,ch12_e6,le 13 avril 1667,The wild cherries soon will be in bloom and all the trees have little buds.,0.2879346,0,0.054378487,0,0.85288554,1,,,,
AinUTL,12,ch12_e6,le 13 avril 1667,"There are some wildflowers, and best of all, he said, the ferns are coming up in a few sheltered places where the sun warms the earth.",0.49539906,0,0.105656944,0,0.72299945,1,,,,
AinUTL,12,ch12_e6,le 13 avril 1667,"Jean, Séraphin and Kateri are precisely like Tante Barbe in that they will eat anything.",0.04950736,0,0.01343731,0,0.9763015,1,,,,
AinUTL,12,ch12_e6,le 13 avril 1667,I will not.,0.011603065,0,0.060177453,0,0.9649782,1,,,,
AinUTL,12,ch12_e6,le 13 avril 1667,Yet I must admit that I was tempted by the tiny ferns that Jean called têtes de violon .,0.11979583,0,0.09136829,0,0.8853791,1,,,,
AinUTL,12,ch12_e6,le 13 avril 1667,"They are shaped like a fiddle’s head, and were delicious served with butter, garlic and a little salt.",0.029506665,0,0.038447686,0,0.9590667,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,What happiness!,0.18698357,0,0.41391054,0,0.68899035,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"Marie who never speaks has agreed to marry the widower, Monsieur Lespérance, who is a carpenter.",0.06868487,0,0.13552392,0,0.891615,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,I would have liked to hear that acceptance myself.,0.2767972,0,0.19390623,0,0.7823212,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"He is much older than she, and has been married twice before.",0.013697231,0,0.012185716,0,0.98784816,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,It is a relief to me that she will not have to live outside of the protection of the palisade.,0.78000444,1,0.7048831,1,0.23908448,0,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,They will be married next week on Monday.,0.052346792,0,0.007581118,0,0.9834013,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,Tante Barbe and I are invited.,0.054499984,0,0.008355675,0,0.983265,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"Sadly, I noticed that my best gown is no longer very presentable at all.",0.13032332,0,0.3501565,0,0.72731864,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"I sponged the hem, but there are worn spots and a stain.",0.004348103,0,0.03886854,0,0.978512,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"“Thrift is commendable, Hélène, but not when there are all those gowns and chemises packed away in Catherine’s chest.",0.34153184,0,0.66993546,1,0.41228554,0,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,Do not argue.,0.0032084438,0,0.009033741,0,0.9933296,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"Come let us see what may be done.” I protested that I was too short, that I was too thin, that such gowns did not suit me at all.",0.09374371,0,0.5742964,1,0.58072144,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,It is interesting how Tante Barbe becomes so hard of hearing when she chooses to do so.,0.022262618,0,0.01584528,0,0.98126996,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"We unpacked the clothing and, in an instant, I was back in France folding these lovely garments.",0.8463809,1,0.54729134,1,0.3072378,0,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"The faint smell of herbs, the odour of cloves, lavender, mint and thyme grown in our own garden, rose up like a ghost.",0.637467,1,0.551246,1,0.3413071,0,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"I could almost see Catherine standing near me, her hands on her hips, her lovely brows drawn together in concentration.",0.039331667,0,0.014467229,0,0.9774764,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,I felt my throat tighten horribly.,0.0049257656,0,0.08947101,0,0.96310234,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"Tante Barbe, who as always, sees everything, began to bustle.",0.08166209,0,0.034489837,0,0.9479778,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"It is her solution to many problems, and as always, it helped.",0.25626713,0,0.07885262,0,0.87026024,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"She shook out a chemise that had lace at the cuffs, and then a skirt made of claret-coloured wool.",0.011980053,0,0.035184007,0,0.9722258,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,It was soft and beautiful.,0.018902436,0,0.014031411,0,0.9836557,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,There was a matching bodice with a straight neckline.,0.0068433695,0,0.007837405,0,0.99216557,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"“This one to begin with,” Tante Barbe decided.",0.10876749,0,0.035758115,0,0.9464297,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"“Try it on.” When I expressed my doubts Tante Barbe said, “Hélène, you do not seem to realize that you have grown these last months.",0.23087636,0,0.18633609,0,0.75935435,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"Not a great deal, but you are fuller here and here.",0.12397489,0,0.057507545,0,0.91099817,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,I can easily take in the waistline of the skirt and put tucks in the bodice.,0.020059558,0,0.03535216,0,0.97068596,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,You shall raise the hem yourself.,0.017263524,0,0.030539297,0,0.9721053,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"Look in the mirror, silly girl.” Tante Barbe gave me a small hand mirror.",0.017961953,0,0.01526646,0,0.9848909,1,,,,
AinUTL,12,ch12_e7,le 14 avril 1667,"Bit by bit I looked at myself, and finally agreed that, yes, it might do after all.",0.16299556,0,0.19372232,0,0.79304636,1,,,,
AinUTL,12,ch12_e8,le 16 avril 1667,"The weather remains fine, which is a delight after the long, harsh winter.",0.6014342,1,0.7733869,1,0.23511933,0,,,,
AinUTL,12,ch12_e8,le 16 avril 1667,The muddy streets are filled with people.,0.029717421,0,0.20499668,0,0.8552251,1,,,,
AinUTL,12,ch12_e8,le 16 avril 1667,"Some have things to trade, such as cheeses they have made, or a few precious bags of dried berries.",0.46897623,0,0.3597403,0,0.5594081,1,,,,
AinUTL,12,ch12_e8,le 16 avril 1667,"Some are venturing out to inspect the fields they will soon begin to plough, and some are simply out for the pleasure of it.",0.70532453,1,0.5627096,1,0.29081354,0,,,,
AinUTL,12,ch12_e8,le 16 avril 1667,There is a smell of animal droppings from the sheep and cows that are being driven out to the common.,0.028601857,0,0.19031371,0,0.86388373,1,,,,
AinUTL,12,ch12_e8,le 16 avril 1667,Séraphin has turned over the soil in the kitchen garden.,0.038487583,0,0.024931664,0,0.9686133,1,,,,
AinUTL,12,ch12_e8,le 16 avril 1667,I will plant the peas tomorrow.,0.15109508,0,0.041486975,0,0.92383,1,,,,
AinUTL,12,ch12_e8,le 16 avril 1667,"Later there will be cucumbers, shallots and all the herbs we need for cooking as well as healing.",0.33829162,0,0.14994302,0,0.74221957,1,,,,
AinUTL,12,ch12_e8,le 16 avril 1667,Jean says that there is wild chervil in the woods.,0.017681984,0,0.011632472,0,0.98560065,1,,,,
AinUTL,12,ch12_e8,le 16 avril 1667,He will take me there to pick some in time.,0.37695947,0,0.09872716,0,0.8392052,1,,,,
AinUTL,12,ch12_e8,le 16 avril 1667,"It is a small thing, but how I look forward to it.",0.18302327,0,0.33356765,0,0.73715657,1,,,,
AinUTL,12,ch12_e8,le 16 avril 1667,Minette shall come too.,0.3281826,0,0.12478604,0,0.79941875,1,,,,
AinUTL,12,ch12_e8,le 16 avril 1667,"I am becoming more like her each day, I have told her.",0.077738434,0,0.07533476,0,0.92043257,1,,,,
AinUTL,12,ch12_e8,le 16 avril 1667,I can nearly understand her desire to wander.,0.13386849,0,0.299012,0,0.7820177,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"It is difficult for me to think, for I feel such happiness.",0.11690832,0,0.5428991,1,0.63742244,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"Yet I believe I must begin with the happiness of another, and write about Marie’s wedding.",0.2581227,0,0.4423278,0,0.59745896,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,Perhaps it will bring me some calm.,0.68349904,1,0.6076992,1,0.34955302,0,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"I wore the claret gown to the church today, with my wooden cross and mourning ring as my only jewellery.",0.18684104,0,0.2293745,0,0.7578119,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,Marie and her husband exchanged their vows before all of us.,0.65759146,1,0.16332202,0,0.66820467,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,At least I think she did.,0.032650545,0,0.009984847,0,0.98689055,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,I could not hear a word Marie said.,0.038834326,0,0.13859463,0,0.91691786,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"It was chilly and damp, the day again being rainy, and so I kept my cloak about my shoulders.",0.06910477,0,0.38744795,0,0.71292615,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"Later, back at the home of the bride and groom, I could remove it.",0.43043146,0,0.24313498,0,0.6901495,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"Monsieur Lespérance’s shop smelled of newly cut wood, since he makes furniture as well as working on houses.",0.40231684,0,0.06572991,0,0.8488327,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"It did not take long for his home to become crowded, and for the rooms to become too warm.",0.3528627,0,0.6903255,1,0.35434622,0,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"In spite of the light rain, men stood outside in the street making jokes about how old Monsieur Lespérance was, and how young was his bride.",0.2613814,0,0.40615258,0,0.5905588,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"“You look different tonight, Mademoiselle St. Onge.",0.044777874,0,0.01406944,0,0.9763673,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,Whatever can it be?” Jean teased.,0.04555153,0,0.039618425,0,0.9636675,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"“Is it that your hair is dressed in a new fashion?” “It is such a lovely gown, Hélène,” said Kateri loudly, for it was growing noisy.",0.25683656,0,0.22442068,0,0.71991795,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,“You look like a bride yourself.,0.027315237,0,0.027214443,0,0.9729503,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"Does she not, Papa?” Later, when the rain stopped and the men came back into the house, Jean and I stood alone outside to take the air.",0.82413894,1,0.6695845,1,0.23559111,0,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"“The night is pleasant, is it not?” he asked me.",0.0665857,0,0.15071332,0,0.8821174,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"Most pleasant, I agreed, but it was not simply the clean air.",0.5101321,1,0.512984,1,0.458667,0,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"It came to me how enjoyable it was to be with him, how content it made me feel.",0.7111561,1,0.6968185,1,0.28648096,0,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"“Hélène,” he said suddenly, “we have spent time together each day.",0.34171516,0,0.12087546,0,0.808042,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,Would you consider my proposal of marriage?,0.017167622,0,0.060576573,0,0.96299046,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,It has been my hope you would see that we could make a good life together.,0.90909356,1,0.5421493,1,0.265851,0,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"I am not so old, only thirty years.” Seeing my wide eyes, he hurried on.",0.15498023,0,0.26893246,0,0.768105,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,“I will not press you.,0.009216561,0,0.033676643,0,0.9780829,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,There is time for courtship.,0.0331149,0,0.016525239,0,0.9760617,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,You need not even consider it courtship if you find that distressing.,0.018433638,0,0.10871312,0,0.939837,1,,,,
AinUTL,12,ch12_e9,le 18 avril 1667,"We may simply continue to see each other.” I paused and thought, I am a fille à marier , and this is why I am here.",0.42173624,0,0.2538802,0,0.64071447,1,,,,
