book_name,chapter_id,entry_id,date,sentence,Positive_score,Positive_pred,Negative_score,Negative_pred,Neutral_score,Neutral_pred,positive,negative,neutral,immigration
NbutC,5,ch5_e3,"February 7th, 1784","“Surely, Robert, you are not really planning on taking us all upriver into the wilderness?” “What else can we do?” Father asked her.",0.6391206,1,0.7221871,1,0.2646899,0,,,,
NbutC,4,ch4_e1,"January 1st, 1784","Get up, gude wife, and dinna sweer, An’ deal yer bread to them that’s here, For the time’ll come whan ye’ll be dead And then ye’ll need neither ale nor bread.",0.4005255,0,0.72031647,1,0.30787885,0,,,,
NbutC,1,ch1_e3,"October 8th, 1783",Luckily we had a good supply of salt pork on hand as Father had butchered our hog last month.,0.69154906,1,0.7200359,1,0.26114783,0,,,,
NbutC,2,ch2_e4,"November 5th, 1783",We are all loaded down like pack horses.,0.7049467,1,0.7191428,1,0.26580405,0,,,,
NbutC,3,ch3_e1,"December 1st, 1783","Father had decreed that I should take Jamie, even though he is so young, and George and Hugh went as well.",0.59310037,1,0.71861166,1,0.3099278,0,,,,
NbutC,9,ch9_e6,"June 14th, 1784",It will surely be too late to plant crops by the time we are settled.,0.79571956,1,0.71856683,1,0.1976827,0,0,1,0,1
NbutC,1,ch1_e20,"October 25th, 1783","Grannie says we must take as many pots as possible but we won’t be able to carry many, and certainly not the iron skillets.",0.52230674,1,0.71847296,1,0.28970024,0,,,,
NbutC,1,ch1_e19,"October 24th, 1783","The words all burble up inside me and have to be let out somehow!” Before I realized it, I was talking and laughing with her as if I didn’t have a care in the world.",0.53424597,1,0.7184267,1,0.32264876,0,,,,
NbutC,9,ch9_e4,"June 10th, 1784","Last night I heard her ask Father, “How, Robert, are we ever to make our home here?",0.8340156,1,0.7184217,1,0.21315813,0,,,,
NbutC,1,ch1_e7,"October 12th, 1783","Grannie did not want to travel today because it is the Lord’s Day, but Father said we had to keep going.",0.847517,1,0.7175054,1,0.20332676,0,,,,
NbutC,9,ch9_e4,"June 10th, 1784",It was beautifully warm today and Hannah and I raced along the riverbank in just our old dresses and our bare feet.,0.89373404,1,0.7172539,1,0.17494512,0,,,,
NbutC,1,ch1_e12,"October 17th, 1783","The Hudson River turns sharply west here, but we must keep on going north until we reach another river that runs into Lake Champlain.",0.7839365,1,0.71644294,1,0.20634691,0,,,,
NbutC,1,ch1_e20,"October 25th, 1783","Her father has sold their wagon and oxen too, and most of their possessions.",0.5022289,1,0.71643114,1,0.32763037,0,,,,
NbutC,1,ch1_e10,"October 15th, 1783",The dog has just let out an enormous groan of what sounds like relief and satisfaction.,0.44230667,0,0.7159239,1,0.36902052,0,,,,
NbutC,1,ch1_e6,"October 11th, 1783","At first, when we stopped here for the night, she just sat in the wagon holding Margaret and staring back the way we had come and didn’t make a move to get out.",0.7926089,1,0.71584094,1,0.21761231,0,,,,
NbutC,1,ch1_e25,"October 31st, 1783","Best of all, we do not have to get back on the boat tonight!",0.8355487,1,0.7146923,1,0.2124957,0,,,,
NbutC,12,ch12_e9,"September 28th, 1784","Some had wagons, some just came on foot.",0.7539982,1,0.71422976,1,0.23941682,0,,,,
NbutC,8,ch8_e11,"May 30th, 1784","As before, there are four families in the boat — including the Rosses, thanks be — and all our belongings.",0.85905206,1,0.7137004,1,0.20187207,0,,,,
NbutC,10,ch10_e5,"July 11th, 1784",We made a very hasty meal — as I described last night — and were soon into our tents and fast asleep.,0.7133653,1,0.71325487,1,0.24762425,0,,,,
NbutC,10,ch10_e5,"July 11th, 1784",A hardy little thing to have survived all it has survived.,0.36686474,0,0.7127653,1,0.3822836,0,,,,
NbutC,1,ch1_e19,"October 24th, 1783","One old lady passed me by just now and muttered “Tory cowards” under her breath, but not so much under her breath that I could not hear.",0.43576884,0,0.7127071,1,0.36043692,0,,,,
NbutC,10,ch10_e14,"July 26th, 1784","We live in trees so much of the time that I am used to it being dark and shadowy, but I suddenly realized that the sun had left the clearing where we were and was far down in the sky.",0.84312123,1,0.7114849,1,0.18073252,0,,,,
NbutC,8,ch8_e11,"May 30th, 1784","The weather has turned warmer, which is good in one way, but bad in another.",0.63055366,1,0.7112066,1,0.27035886,0,,,,
NbutC,1,ch1_e10,"October 15th, 1783","The British had promised to restore their lands to them after the war’s end, but instead they gave them to the Americans.",0.8546555,1,0.7109412,1,0.19622807,0,,,,
NbutC,9,ch9_e4,"June 10th, 1784","It is nothing but a wilderness!” Father tried to reassure her, but it did not seem to help.",0.3639221,0,0.70799756,1,0.38220647,0,,,,
NbutC,2,ch2_e17,"November 26th, 1783",I almost cannot bear to write this.,0.10639936,0,0.70790064,1,0.5395505,1,,,,
NbutC,1,ch1_e25,"October 31st, 1783",Hannah and I tore off our boots as soon as we got out of the boat and just raced along it.,0.88036454,1,0.70776296,1,0.1950667,0,,,,
NbutC,1,ch1_e9,"October 14th, 1783",I’ve already lost one brother — William died of the fever just last year.,0.41367114,0,0.7073759,1,0.39935967,0,,,,
NbutC,5,ch5_e5,"February 10th, 1784",I saw Father’s forehead break out in great drops of sweat and he could not help but groan.,0.13626789,0,0.70706856,1,0.48837334,0,,,,
NbutC,1,ch1_e10,"October 15th, 1783","The Indian, whose English name is John, is one of a party of Mohawks who are also travelling to Canada, and he has good cause to be angry and bitter.",0.69064397,1,0.7064303,1,0.2684071,0,,,,
NbutC,1,ch1_e3,"October 8th, 1783","Poor old Blue, I don’t think he’s ever felt such a lash in his whole life.",0.21488018,0,0.7061763,1,0.47343034,0,,,,
NbutC,1,ch1_e6,"October 11th, 1783",It is a wonder how a good meal and a full stomach can make a body feel so much better.,0.39406878,0,0.7060091,1,0.38404334,0,,,,
NbutC,1,ch1_e15,"October 20th, 1783",It feels lonely without John.,0.3660732,0,0.7057418,1,0.4210221,0,,,,
NbutC,10,ch10_e14,"July 26th, 1784","We heard no more sounds of pursuit, but Laddie kept turning to growl and we ran as fast as our feet would take us until we were safely back.",0.7988859,1,0.705685,1,0.21088465,0,,,,
NbutC,7,ch7_e1,"April 6th, 1784",No one chose to speak of the war.,0.41955367,0,0.7056842,1,0.37947285,0,,,,
NbutC,13,ch13_e5,"October 9th, 1784","“I am just fortunate that I found a place here with your family.” He stood up, drew me to my feet, and we carried the buckets of water home.",0.8974109,1,0.7044791,1,0.1921356,0,,,,
NbutC,5,ch5_e1,"February 1st, 1784","Maybe not quite, but I am finding it more and more difficult to remember what home was like.",0.4772232,0,0.70369,1,0.35996944,0,1,1,0,1
NbutC,1,ch1_e16,"October 21st, 1783",I must admit that I still have a hollow kind of feeling inside of me when I think of what might lie ahead of us.,0.170527,0,0.7028686,1,0.4596546,0,,,,
NbutC,1,ch1_e3,"October 8th, 1783","We packed Grannie’s spinning wheel, Mother and Father’s bed and feather tick, Mother’s quilting frame, a small chest of drawers, as many pots and kettles and dishes as we could, and a few other bits of furniture.",0.82795465,1,0.70236033,1,0.23384126,0,,,,
NbutC,1,ch1_e3,"October 8th, 1783",It is not any kind of adventure that I would ever have wished.,0.42677546,0,0.7015979,1,0.39571947,0,,,,
NbutC,10,ch10_e6,"July 13th, 1784","When we stopped to make our way back and eat the fried pork and johnnycake Grannie had ready for us, my shoulders and arms were aching.",0.6633877,1,0.7014684,1,0.28825235,0,,,,
NbutC,10,ch10_e2,"July 8th, 1784",At one point it seemed that two men might even come to blows when they could not agree on a fair trade.,0.48784822,0,0.7014383,1,0.30283222,0,,,,
NbutC,1,ch1_e3,"October 8th, 1783","Some, such as us, wanted to remain British.",0.8211798,1,0.7008633,1,0.2241342,0,,,,
NbutC,12,ch12_e10,"September 30th, 1784","I will either have to learn to stitch more quickly or delay my marriage for a long, long time.",0.30468485,0,0.7007959,1,0.41559243,0,,,,
NbutC,10,ch10_e12,"July 23rd, 1784","“We must have good shelter and at least some food of our own,” he says.",0.83447015,1,0.69915307,1,0.22308005,0,,,,
NbutC,9,ch9_e2,"June 3rd, 1784",Later A near disaster!,0.39875737,0,0.69841397,1,0.38721403,0,,,,
NbutC,1,ch1_e25,"October 31st, 1783",They have distributed tarpaulins for shelter and we have made ourselves quite comfortable.,0.76139563,1,0.6975305,1,0.24622974,0,,,,
NbutC,9,ch9_e2,"June 3rd, 1784","It is still frightening, but so far we have managed without mishap.",0.68132675,1,0.69709045,1,0.28376797,0,,,,
NbutC,10,ch10_e12,"July 23rd, 1784","It is beginning to seem as if we have never done anything else but hew logs, drag them around, and work.",0.62629217,1,0.69680953,1,0.25975713,0,,,,
NbutC,1,ch1_e25,"October 31st, 1783","I think she’s right, as I pulled George away from the railing of the boat several times and no sooner had we come ashore than I found Hugh trying to braid Laddie’s tail.",0.40337658,0,0.69625,1,0.3770693,0,,,,
NbutC,2,ch2_e10,"November 16th, 1783","Hannah’s uncle is to go to Machiche with us, though, and join the soldiers stationed there.",0.853808,1,0.6958406,1,0.23350756,0,,,,
NbutC,7,ch7_e4,"April 26th, 1784","We are to be taken in boats up the St. Lawrence, past Montréal, to a town called Lachine.",0.8342929,1,0.69474816,1,0.21539521,0,,,,
NbutC,1,ch1_e3,"October 8th, 1783","We’re escaping to British Canada, Father says.",0.90505636,1,0.69446456,1,0.19119856,0,,,,
NbutC,3,ch3_e7,"December 9th, 1783","I’m tucked up cosily in my quilt now, though, with the stub of a candle to give me light.",0.703918,1,0.6942332,1,0.30135658,0,,,,
NbutC,1,ch1_e4,"October 9th, 1783","It is lucky we have that pass, though.",0.8015772,1,0.69294274,1,0.24620222,0,,,,
NbutC,2,ch2_e4,"November 5th, 1783",Baby Margaret was very sick the whole time on the boat and does not seem to be getting over it.,0.24810585,0,0.69278115,1,0.48124233,0,,,,
NbutC,1,ch1_e19,"October 24th, 1783",Without our animals?,0.26918563,0,0.69135886,1,0.45756721,0,,,,
NbutC,1,ch1_e23,"October 29th, 1783","We are four families in the boat and we are very squished, sitting three or four to a seat.",0.7597687,1,0.6902623,1,0.259994,0,,,,
NbutC,11,ch11_e3,"August 17th, 1784","Angus and Duncan are now starting to build shanties of their own on their own properties, but until they are done they will continue to live in their tents.",0.86106616,1,0.6900868,1,0.20518297,0,,,,
NbutC,1,ch1_e10,"October 15th, 1783","I’ve seen Indians around our village in Albany, of course, and am quite used to that, but seeing this one just suddenly standing there in the firelight scared the wits out of me.",0.75722003,1,0.68998414,1,0.23978278,0,,,,
NbutC,2,ch2_e3,"November 4th, 1783","Considers himself much above them, I suppose, because he is wealthy and managed to come away with most of his wealth intact.",0.7037937,1,0.6899418,1,0.28543207,0,,,,
NbutC,1,ch1_e25,"October 31st, 1783",The waves calmed considerably and the boat moved along in a much more relaxing manner.,0.830786,1,0.68949986,1,0.21107166,0,,,,
NbutC,12,ch12_e9,"September 28th, 1784",Having a road to join us makes such a difference.,0.8645774,1,0.6894256,1,0.22253165,0,,,,
NbutC,12,ch12_e9,"September 28th, 1784",I think the memory of the last time he drank whiskey was enough for him.,0.30357063,0,0.68817675,1,0.45769113,0,,,,
NbutC,10,ch10_e5,"July 11th, 1784","We only had tarpaulins thrown over fir boughs to sleep on, but not one of us even noticed, we were that exhausted.",0.6650479,1,0.68788916,1,0.277077,0,,,,
NbutC,1,ch1_e19,"October 24th, 1783",There were times the last two days when I did not think I could walk another step.,0.22065401,0,0.68581635,1,0.43369013,0,,,,
NbutC,8,ch8_e11,"May 30th, 1784",What a journey this is turning out to be!,0.69549996,1,0.6857502,1,0.3006089,0,,,,
NbutC,1,ch1_e3,"October 8th, 1783",Now we are all huddled under tarpaulins and trying to keep dry.,0.15775914,0,0.6850221,1,0.47683644,0,,,,
NbutC,10,ch10_e12,"July 23rd, 1784",“We cannot afford accidents.” I have seldom seen him so angry.,0.18202321,0,0.684708,1,0.48931438,0,,,,
NbutC,5,ch5_e3,"February 7th, 1784","Nothing.” “But surely, Robert,” Mother began, “by now — ” “By now there is someone settled in our house and working our land and glad to be rid of us,” Father said.",0.87047607,1,0.68454325,1,0.20536616,0,,,,
NbutC,1,ch1_e16,"October 21st, 1783","We should reach the southern tip of the lake tomorrow, and John told Father that Chimney Point was just another day or two’s journey up the eastern shore of the lake.",0.83925986,1,0.68448156,1,0.21382101,0,,,,
NbutC,13,ch13_e5,"October 9th, 1784",How can he bear it?,0.06380047,0,0.68446004,1,0.62411684,1,,,,
NbutC,12,ch12_e2,"September 7th, 1784","It makes it a little less worrisome to know that we will have a good supply of fish and game laid in for the winter, even if we won’t have too many crops.",0.7938864,1,0.68345904,1,0.23579529,0,,,,
NbutC,3,ch3_e6,"December 8th, 1783","We will probably not hear from them again until spring, but I think that message raised Mother’s spirits a little.",0.78189373,1,0.6834477,1,0.2486808,0,,,,
NbutC,9,ch9_e2,"June 3rd, 1784",We all stood with our hearts in our mouths until the men got it under control again.,0.68587804,1,0.6833364,1,0.2755238,0,,,,
NbutC,2,ch2_e15,"November 24th, 1783","We will feast tonight, and the weather is cold enough that we will be able to keep the rest of the animal hanging up outside the door, well out of the reach of Laddie, and any wild animals that might venture near.",0.67201823,1,0.68180615,1,0.2566573,0,,,,
NbutC,7,ch7_e1,"April 6th, 1784","I was seated next to Mother and for the first time since we were forced out of our home, I saw her face relax and soften.",0.93259335,1,0.68172854,1,0.18609165,0,1,1,0,1
NbutC,8,ch8_e5,"May 14th, 1784","Meanwhile, we all live in tents issued to us by the army.",0.85045797,1,0.680928,1,0.23275848,0,,,,
NbutC,1,ch1_e3,"October 8th, 1783",Jamie and I clambered up in the back and perched ourselves on top of all the things we had packed in there.,0.8496718,1,0.68092316,1,0.22814538,0,,,,
NbutC,5,ch5_e7,"February 15th, 1784","We will have to be assured of plentiful supplies and help.” “Governor Haldimand is promising that very thing,” Father answered.",0.8741502,1,0.6807352,1,0.21190849,0,,,,
NbutC,10,ch10_e14,"July 26th, 1784","I knew we had strayed too far from home, but the day was so fine and I was in an exploring mood.",0.75571233,1,0.68024087,1,0.26330125,0,,,,
NbutC,2,ch2_e4,"November 5th, 1783","The going is very hard even though there are no hills to speak of, thank goodness.",0.7063195,1,0.6798511,1,0.25883585,0,,,,
NbutC,1,ch1_e18,"October 23rd, 1783",We have to save all our breath for the climbing.,0.6562375,1,0.6789941,1,0.29836655,0,,,,
NbutC,1,ch1_e23,"October 29th, 1783",The lake is huge and the waves are enormous and the boat we are sailing in is so very small!,0.88013184,1,0.67813903,1,0.20817624,0,,,,
NbutC,12,ch12_e4,"September 14th, 1784","He had just helped me out to the front stoop to sit in the sun and keep an eye on Jamie, and for once he didn’t even tease me about anything — I think he actually feels quite sorry for me — when suddenly we heard the noise of horse’s hooves.",0.50802904,1,0.6777143,1,0.34343955,0,,,,
NbutC,13,ch13_e5,"October 9th, 1784","“They believed firmly in the Patriots’ cause, but I believed just as firmly in the Loyalists’ stand.” “What happened?” The question asked itself.",0.6125143,1,0.6775131,1,0.32212403,0,,,,
NbutC,1,ch1_e21,"October 26th, 1783",Grannie is much mollified but it hasn’t made us feel any better.,0.58051014,1,0.6771446,1,0.3549914,0,,,,
NbutC,13,ch13_e4,"October 7th, 1784",All the friendly and easy comradeship that had been between us was suddenly gone.,0.79846805,1,0.6770557,1,0.24435428,0,,,,
NbutC,1,ch1_e4,"October 9th, 1783","Thank Providence Father had a whole big bottle of ink at home that he had not yet got around to taking to the school, so I will be well supplied with that for quite some time.",0.8100038,1,0.6763161,1,0.25082383,0,,,,
NbutC,3,ch3_e17,"December 25th, 1783","We’re certainly not American any more, and we’re not really Scottish any more either.",0.8132888,1,0.6762092,1,0.24557184,0,,,,
NbutC,2,ch2_e5,"November 10th, 1783",There are times when I truly feel I cannot put one foot in front of the other and I am so grateful for her help.,0.28917316,0,0.6759626,1,0.43461052,0,,,,
NbutC,1,ch1_e24,"October 30th, 1783","Now that we are both feeling better, Hannah and I are beginning to enjoy the sailing.",0.93625396,1,0.6756126,1,0.17202027,0,1,0,0,1
NbutC,2,ch2_e13,"November 22nd, 1783","(New York State, I should say, now that it is a part of the new United States of America.)",0.9179973,1,0.67544174,1,0.18759497,0,0,0,1,0
NbutC,2,ch2_e5,"November 10th, 1783",She carries her own load and tries to lighten mine when I am carrying the baby.,0.6555203,1,0.6751461,1,0.4001926,0,,,,
NbutC,2,ch2_e12,"November 19th, 1783","Mother and Father have the feather tick that we brought with us, but Grannie and Jamie and I make do with blankets that the soldiers have given us, spread over balsam fir boughs.",0.78762114,1,0.6747351,1,0.24464555,0,,,,
NbutC,1,ch1_e15,"October 20th, 1783",Then he was out of the wagon and running down the riverside in a trice.,0.2325834,0,0.6746504,1,0.44542897,0,,,,
NbutC,10,ch10_e14,"July 26th, 1784",I mourn the loss of blueberry pies.,0.27714738,0,0.6733148,1,0.43437868,0,,,,
NbutC,3,ch3_e1,"December 1st, 1783","Of course, once we leave Machiche, there is no telling when we will find another school.",0.82172036,1,0.6732416,1,0.24987483,0,,,,
NbutC,3,ch3_e3,"December 5th, 1783",Nor do we have a bootmaker here to make us new boots when the ones we are wearing give out.,0.759524,1,0.6728708,1,0.26930755,0,,,,
NbutC,5,ch5_e3,"February 7th, 1784","“Canada is our country now,” he said finally, “We belong here.",0.9192961,1,0.6699431,1,0.18217106,0,1,0,0,1
NbutC,2,ch2_e3,"November 4th, 1783",Fort St. Jean A near disaster today!,0.6845322,1,0.6690783,1,0.32256946,0,,,,
NbutC,10,ch10_e5,"July 11th, 1784",His voice suddenly sounded ten times stronger than it has since we left Albany.,0.86150813,1,0.66865796,1,0.22977044,0,,,,
NbutC,6,ch6_e3,"March 10th, 1784",Governor Haldimand announced yesterday that he had received word from England promising us all the supplies and assistance we will need.,0.9136668,1,0.668445,1,0.1891957,0,,,,
NbutC,5,ch5_e6,"February 12th, 1784",My boots are wearing out and by the time I get to school in the morning my feet are wet and frozen.,0.21528123,0,0.6674542,1,0.44301757,0,,,,
NbutC,1,ch1_e12,"October 17th, 1783",We are camped close to the riverside and as I write this my ears are full of the sound of falling water.,0.6483876,1,0.6672696,1,0.26824814,0,,,,
NbutC,10,ch10_e5,"July 11th, 1784","I don’t care how much work it is going to be, I just want us to be happy again!",0.7114608,1,0.6657315,1,0.30673033,0,,,,
NbutC,6,ch6_e3,"March 10th, 1784","It is settled now, though.",0.70686924,1,0.66543585,1,0.2913586,0,,,,
NbutC,1,ch1_e3,"October 8th, 1783",The rain has stopped but the trees are still dripping down on us and everything is so wet it’s hard to write without blotching and smearing the words all over the pages.,0.3697621,0,0.6652155,1,0.37088606,0,,,,
NbutC,1,ch1_e10,"October 15th, 1783","Their village, which was big enough to be a regular town, was burned, and their homes destroyed during the war.",0.66082585,1,0.6634062,1,0.29624897,0,,,,
NbutC,3,ch3_e15,"December 19th, 1783",I do hope that when we settle we will be somewhere not too far away from each other.,0.87948877,1,0.6633633,1,0.21608011,0,,,,
NbutC,1,ch1_e23,"October 29th, 1783",As if the air had been let out of him.,0.0951478,0,0.6633171,1,0.56298417,1,,,,
NbutC,9,ch9_e3,"June 7th, 1784",Johnstown is no more than a collection of tents strewn along the riverside.,0.6755993,1,0.66314816,1,0.2910767,0,,,,
NbutC,5,ch5_e7,"February 15th, 1784","“There’s no one there but Indians and a few French trappers,” Uncle Andrew said when he was visiting last evening.",0.84381974,1,0.662554,1,0.24348779,0,,,,
NbutC,2,ch2_e13,"November 22nd, 1783","Some of the settlers who arrived earlier on got sugar from Montréal, but there is none of that left.",0.84335715,1,0.66237,1,0.22672163,0,,,,
NbutC,3,ch3_e8,"December 10th, 1783","I cried all the way to school, but managed to stop before I got there so that no one would see.",0.39482343,0,0.6612635,1,0.41015226,0,,,,
NbutC,10,ch10_e2,"July 8th, 1784",It will provide us with water without the need for a well right away.,0.7436702,1,0.6610004,1,0.29041496,0,,,,
NbutC,2,ch2_e2,"November 3rd, 1783","It doesn’t look one bit different from America, but the land is not as mountainous as it was at the southern end of the lake.",0.7661381,1,0.66069263,1,0.27344787,0,,,,
NbutC,9,ch9_e3,"June 7th, 1784",About twenty families are to settle here; the rest have continued upriver.,0.8575591,1,0.6597725,1,0.220932,0,,,,
NbutC,1,ch1_e10,"October 15th, 1783","Now, in desperation, John and his family are going to join their chief, Joseph Brant, at a place called Fort Niagara.",0.8771371,1,0.65904397,1,0.21988095,0,,,,
NbutC,1,ch1_e1,"October 6th, 1783","Nothing to say, I thought, except news of the war, and I didn’t want to even think about that.",0.25366145,0,0.658072,1,0.464143,0,,,,
NbutC,1,ch1_e3,"October 8th, 1783","She has hardly spoken to me at all since we fled and just keeps repeating over and over, “I cannot believe it.",0.28832823,0,0.6577195,1,0.4827089,0,,,,
NbutC,5,ch5_e8,"February 20th, 1784","In any case, when a snowball hit me on the head and splattered freezing wet snow all down the back of my neck, I was furious.",0.21604337,0,0.6577122,1,0.47101524,0,,,,
NbutC,5,ch5_e3,"February 7th, 1784",“Why must you insist on believing we still belong back in Albany?,0.68358535,1,0.6571563,1,0.31039822,0,,,,
NbutC,1,ch1_e10,"October 15th, 1783","Later I must just add this one bit, although I am now snuggled down under my blanket and can barely see to write.",0.31123564,0,0.6569624,1,0.4478165,0,,,,
NbutC,10,ch10_e14,"July 26th, 1784","Now Mother has forbidden us to go berry picking anywhere except right near the cabin, so I suppose that will mean no more blueberries for us, as they only grow in the cleared, rocky spots down near the river.",0.7652274,1,0.65604967,1,0.24814922,0,,,,
NbutC,9,ch9_e2,"June 3rd, 1784",After our noon meal the boatmen began to load the boats up again and we began to gather up our possessions and take them down to the shore.,0.77073807,1,0.65513396,1,0.24902685,0,,,,
NbutC,1,ch1_e12,"October 17th, 1783","It is very good of him to do so, as his family will have to camp here and wait for him to return before they go on.",0.6426302,1,0.65410554,1,0.2999204,0,,,,
NbutC,4,ch4_e2,"January 3rd, 1784","She has been dosing me with a syrup made of spikenard, which is as sharp and bitter as its name, and I have drunk enough catnip and spearmint tea to sink a ship.",0.17375402,0,0.6539637,1,0.5103753,1,,,,
NbutC,10,ch10_e2,"July 8th, 1784","After much conniving, Uncle Andrew and Uncle Allan managed to get land near ours.",0.80911005,1,0.65348226,1,0.2657094,0,,,,
NbutC,12,ch12_e4,"September 14th, 1784","Uncle Allan not only managed to procure a horse, but he tells us he has a wagon as well.",0.82833546,1,0.6534575,1,0.27385247,0,,,,
NbutC,3,ch3_e3,"December 5th, 1783",We will have to make do with what we wear on our backs.,0.27745032,0,0.6530466,1,0.44720793,0,,,,
NbutC,1,ch1_e18,"October 23rd, 1783",I cannot believe how high the hills are here!,0.46300986,0,0.65240306,1,0.366927,0,,,,
NbutC,8,ch8_e11,"May 30th, 1784",It is really quite pleasant after the dirt and confusion of the camp at Lachine.,0.74494386,1,0.6519755,1,0.28050023,0,,,,
NbutC,1,ch1_e9,"October 14th, 1783",It does not always follow close to the river and sometimes we have to stop while Father forces his way through the underbrush to make certain that we haven’t veered too far away from it.,0.58653826,1,0.65149134,1,0.3065227,0,,,,
NbutC,1,ch1_e10,"October 15th, 1783",They have had trouble with the rebel patrols and hope that if they are journeying with us things might go a little easier for them.,0.8173344,1,0.6509355,1,0.2330381,0,,,,
NbutC,12,ch12_e9,"September 28th, 1784",I cannot remember the last time I tasted an egg.,0.087139264,0,0.6490834,1,0.6077133,1,,,,
NbutC,1,ch1_e6,"October 11th, 1783","There was nothing left of the houses but blackened stone chimneys, and the fields around them were trampled and all torn up.",0.11977065,0,0.64808965,1,0.469076,0,,,,
NbutC,2,ch2_e2,"November 3rd, 1783",Every name is French because this all used to be New France before the British won it.,0.87845075,1,0.6469678,1,0.23151694,0,,,,
NbutC,1,ch1_e2,"October 7th, 1783",They lifted my dear father up and sat him on a mule — backwards!,0.36592594,0,0.64670295,1,0.43368417,0,,,,
NbutC,1,ch1_e19,"October 24th, 1783","Oh, how I hope we can travel up to Canada together.",0.9322466,1,0.64657235,1,0.19731773,0,1,0,0,1
NbutC,12,ch12_e4,"September 14th, 1784",Governor Haldimand has kept his word and a whole new load of supplies arrived in Johnstown to be distributed amongst all the settlers.,0.88323796,1,0.6464313,1,0.22428648,0,,,,
NbutC,1,ch1_e10,"October 15th, 1783","John says we are all right so far, but that the way gets more difficult, farther ahead.",0.8031894,1,0.64592934,1,0.24196528,0,,,,
NbutC,10,ch10_e14,"July 26th, 1784","Our pails were full and we had both eaten our fill as well, so we whistled to Laddie and made ready to come home.",0.8217406,1,0.6457097,1,0.24936901,0,,,,
NbutC,12,ch12_e6,"September 20th, 1784",I suppose I will carry the scar with me for the rest of my life.,0.3133639,0,0.64517725,1,0.46511832,0,,,,
NbutC,7,ch7_e1,"April 6th, 1784","And then — oh my dear journal, how my heart glows to write this down — and then, I heard my mother sing.",0.53230804,1,0.6446026,1,0.36032248,0,,,,
NbutC,10,ch10_e5,"July 11th, 1784","We left the encampment at Johnstown very early in the morning, well loaded down with our tents and supplies.",0.83057606,1,0.64366037,1,0.23875247,0,,,,
NbutC,1,ch1_e6,"October 11th, 1783","We have finished up all the bread we brought with us, and Father didn’t want to take the time to light a fire so we are just going to have stale johnnycake.",0.754936,1,0.64238864,1,0.27354085,0,,,,
NbutC,2,ch2_e10,"November 16th, 1783","After Angus and Duncan had escaped, they determined to head north to Canada.",0.846814,1,0.64152914,1,0.24772322,0,,,,
NbutC,1,ch1_e4,"October 9th, 1783","It is so hard, travelling all day every day.",0.34034786,0,0.64142364,1,0.434111,0,,,,
NbutC,1,ch1_e3,"October 8th, 1783",Father had already harnessed old Blue to the wagon and we fled to it.,0.7689623,1,0.64026755,1,0.29559666,0,,,,
NbutC,1,ch1_e25,"October 31st, 1783",I think she is as pleased as we are to be camped here so comfortably.,0.9170404,1,0.64009935,1,0.22339514,0,1,0,0,1
NbutC,7,ch7_e1,"April 6th, 1784","“It will be a blessing to be in my own home again,” Mrs. Livingstone said.",0.88886875,1,0.6390174,1,0.23387323,0,,,,
NbutC,1,ch1_e15,"October 20th, 1783",I can’t imagine Father without his evening pipe.,0.29026785,0,0.63899195,1,0.49860677,0,,,,
NbutC,1,ch1_e3,"October 8th, 1783",By the light from the campfire My hands are shaking so that I can hardly write and I’ve made so many blots I can hardly read what I have written.,0.067732245,0,0.6385651,1,0.575961,1,,,,
NbutC,13,ch13_e3,"October 6th, 1784","We have survived, we Loyalists.",0.81947803,1,0.6382173,1,0.25600109,0,,,,
NbutC,1,ch1_e3,"October 8th, 1783","I helped Jamie with his, but we still had to leave much behind.",0.5633274,1,0.6370448,1,0.38930833,0,,,,
NbutC,1,ch1_e5,"October 10th, 1783","There Father hopes we will meet up with Angus, but he doesn’t seem to know what we will do after that.",0.8767019,1,0.6368681,1,0.25117442,0,,,,
NbutC,2,ch2_e1,"November 1st, 1783",Still on Lake Champlain A good southerly breeze has sprung up again and we’re fairly flying along.,0.9149286,1,0.63623065,1,0.19357346,0,1,0,0,1
NbutC,14,ch14_e1,"November 1st, 1784",The skies are grey and gloomy and I can smell snow in the air again.,0.39455152,0,0.6360568,1,0.35579666,0,,,,
NbutC,12,ch12_e3,"September 13th, 1784","I am sitting here with my leg wrapped up in cloths and Grannie’s black alder ointment smeared all over it, but it still hurts so much that I cannot stop weeping.",0.03844062,0,0.63562125,1,0.65449834,1,,,,
NbutC,5,ch5_e2,"February 3rd, 1784",I think we are all chafing at being so shut in during this horrible weather.,0.49422386,0,0.6350871,1,0.39246008,0,,,,
NbutC,1,ch1_e19,"October 24th, 1783",We are all too exhausted to move.,0.28805843,0,0.6346885,1,0.45557478,0,,,,
NbutC,2,ch2_e8,"November 14th, 1783","There are so many people here at Sorel that compared to this place, Chimney Point was quiet and peaceful!",0.87980694,1,0.6344219,1,0.22725937,0,,,,
NbutC,10,ch10_e5,"July 11th, 1784",“And so little time before winter sets in.” Father’s face cleared and he smiled a huge smile.,0.8446206,1,0.63400584,1,0.2575587,0,,,,
NbutC,12,ch12_e7,"September 24th, 1784",We must have boundless quantities of food on hand.,0.46802747,0,0.63281506,1,0.3973613,0,,,,
