book_name,chapter_id,entry_id,date,sentence,Positive_score,Positive_pred,Negative_score,Negative_pred,Neutral_score,Neutral_pred
FitS,c05,chc05_e2,November 4,The men drank far too much and James was quite sick later on that evening.,0.12079723,0,0.5973522,1,0.5610938,1
FitS,c05,chc05_e2,November 4,"Even Father seemed to be coming out of his shell a little and he danced with Robbie, making him very happy.",0.8393351,1,0.42709783,0,0.3887491,0
FitS,c05,chc05_e2,November 4,"I met Alice Connor, who is thirteen — only a year older than me — and was very friendly toward me.",0.081723906,0,0.016520025,0,0.9730715,1
FitS,c05,chc05_e2,November 4,"She pointed out that there were some very good-looking young men in our party, especially my own brother James.",0.45520428,0,0.09897423,0,0.79822695,1
FitS,c05,chc05_e2,November 4,“How old is he?” she asked me.,0.062317926,0,0.053194243,0,0.9510765,1
FitS,c05,chc05_e2,November 4,"“Fifteen,” I answered.",0.07358486,0,0.018616017,0,0.9713678,1
FitS,c05,chc05_e2,November 4,She nodded as if she had made her mind up that he would be for her.,0.14763404,0,0.0780009,0,0.9035299,1
FitS,c05,chc05_e2,November 4,And somehow she managed to get him to dance with her.,0.13300008,0,0.043626457,0,0.9389177,1
FitS,c05,chc05_e2,November 4,I noticed that Kate would not dance.,0.018867895,0,0.017286764,0,0.9824837,1
FitS,c05,chc05_e2,November 4,I suspected it was because she has no natural grace.,0.025946895,0,0.038368832,0,0.9703494,1
FitS,c05,chc05_e2,November 4,But I had no time to worry about Kate.,0.05488453,0,0.12167224,0,0.9087631,1
FitS,c05,chc05_e2,November 4,The night was a night to enjoy.,0.32285643,0,0.13740343,0,0.7950728,1
FitS,c05,chc05_e2,November 4,"We ate partridges that had been cooked in a pit, making them tender and juicy.",0.06191163,0,0.048748255,0,0.931155,1
FitS,c05,chc05_e2,November 4,"There was fresh bread because some of the grain had been salvaged from the vicious attacks; there was wild rice, which has an almost nutty flavour.",0.05955004,0,0.3399882,0,0.7495847,1
FitS,c05,chc05_e2,November 4,"It was heaven just to fill our stomachs, and the fact that it was so delicious was an added treat.",0.83942354,1,0.59249926,1,0.29090372,0
FitS,c05,chc05_e2,November 4,This morning we were given maple syrup on top of fried bread.,0.4561687,0,0.117025904,0,0.78876215,1
FitS,c05,chc05_e2,November 4,It is sap from the maple tree and is quite wonderful.,0.16331281,0,0.033095393,0,0.93536764,1
FitS,c05,chc05_e2,November 4,The thermometer at the Fort said it was ten degrees below zero when we arose.,0.7502765,1,0.51648575,1,0.37774587,0
FitS,c05,chc05_e2,November 4,I knew that the clothes we had with us would not protect us sufficiently on this trip to Pembina.,0.79579645,1,0.84164697,1,0.14338484,0
FitS,c05,chc05_e2,November 4,I was especially concerned about Robbie.,0.049392607,0,0.03535671,0,0.96189386,1
FitS,c05,chc05_e2,November 4,"There was such a hustle and bustle it was almost impossible to find anyone, but I managed to locate Running Fox, who had helped me before.",0.39183974,0,0.4139444,0,0.55371094,1
FitS,c05,chc05_e2,November 4,"I pointed to his clothes and then to Robbie, and shivered as if Robbie were cold.",0.088478684,0,0.24329768,0,0.8072059,1
FitS,c05,chc05_e2,November 4,Running Fox nodded and pointed to the silk kerchief I often wore around my neck.,0.03258227,0,0.03069384,0,0.96856415,1
FitS,c05,chc05_e2,November 4,I understood right away that he wanted it.,0.11403123,0,0.041028257,0,0.94851536,1
FitS,c05,chc05_e2,November 4,"Mother, you had bought it for me last year when I turned twelve.",0.06594492,0,0.02022412,0,0.9731343,1
FitS,c05,chc05_e2,November 4,I treasured it more than anything — anything except Robbie’s health.,0.5841786,1,0.4884908,0,0.4836438,0
FitS,c05,chc05_e2,November 4,"So I gave it to Running Fox and he returned with trousers made from deerskin, which fitted Robbie perfectly.",0.15101579,0,0.21532382,0,0.7903118,1
FitS,c05,chc05_e2,November 4,He also gave me a small blanket to tie about Robbie’s shoulders with a piece of sinew.,0.317747,0,0.31736532,0,0.69424576,1
FitS,c05,chc05_e2,November 4,I thanked him and he smiled that foxy smile of his.,0.13447513,0,0.036140833,0,0.94446117,1
FitS,c05,chc05_e2,November 4,"It was then I heard the most dreadful noise: a horrible screeching, which made my teeth hurt.",0.011552442,0,0.1917729,0,0.90666246,1
FitS,c05,chc05_e2,November 4,I turned toward the sound and saw the strangest sight.,0.019267647,0,0.040714253,0,0.9650012,1
FitS,c05,chc05_e2,November 4,"A large cart, taller than myself, was moving slowly toward me, pulled by a horse.",0.15360291,0,0.2488728,0,0.7812694,1
FitS,c05,chc05_e2,November 4,"Behind it came others, some pulled by the men of the colony, some by oxen.",0.4421835,0,0.6011914,1,0.38713694,0
FitS,c05,chc05_e2,November 4,"The carts have huge wheels, which are made entirely of wood.",0.03316589,0,0.042144153,0,0.95295787,1
FitS,c05,chc05_e2,November 4,They were laden with goods.,0.16702028,0,0.43359324,0,0.6421409,1
FitS,c05,chc05_e2,November 4,James came up behind me.,0.05473376,0,0.0114064505,0,0.9816757,1
FitS,c05,chc05_e2,November 4,"“Two of our trunks are going on those carts,” he said.",0.2832251,0,0.15161295,0,0.7961552,1
FitS,c05,chc05_e2,November 4,“Aren’t they strange?,0.013829952,0,0.023996139,0,0.98001,1
FitS,c05,chc05_e2,November 4,They’re called Red River carts.,0.46534485,0,0.19558409,0,0.70039684,1
FitS,c05,chc05_e2,November 4,See how the whole thing is held together by strips of buffalo hide and wooden pegs?,0.024904633,0,0.10871246,0,0.9292761,1
FitS,c05,chc05_e2,November 4,That’s because they had to invent a way to build them without using nails.,0.12737423,0,0.1237273,0,0.85573924,1
FitS,c05,chc05_e2,November 4,"Nails are so hard to find here that when the York boats finish their trips they burn them entirely just to retrieve the nails.” “What have you got there?” I said to James, looking down at something he was holding behind his back.",0.38455674,0,0.6233654,1,0.39993632,0
FitS,c05,chc05_e2,November 4,"“Aah,” he smiled.",0.2244724,0,0.075043276,0,0.89457476,1
FitS,c05,chc05_e2,November 4,“I traded for this.” And with a flourish he brought out a bow and arrow.,0.06660908,0,0.02842445,0,0.95829165,1
FitS,c05,chc05_e2,November 4,"“Robbie wants one too, and I think he should have one before long.",0.31871945,0,0.08150938,0,0.8720837,1
FitS,c05,chc05_e2,November 4,"You and Father baby him far too much.” Robbie is ten years old now, that is true.",0.44669276,0,0.33468217,0,0.6478874,1
FitS,c05,chc05_e2,November 4,I believe I was remiss and did not even mention his birthday in September.,0.08515882,0,0.19403084,0,0.8560183,1
FitS,c05,chc05_e2,November 4,It must have been one of those days when I was unable to write.,0.0976093,0,0.359147,0,0.75002646,1
FitS,c05,chc05_e2,November 4,"“He isn’t strong, though,” I objected.",0.043574866,0,0.065216705,0,0.9509696,1
FitS,c05,chc05_e2,November 4,"“He will need to be strong,” James insisted.",0.18951932,0,0.23066072,0,0.78898627,1
FitS,c05,chc05_e2,November 4,"“It will be good for him to get out and hunt.” I sighed and bit my lip, and tried to think what you would do, Mother.",0.06727639,0,0.091748476,0,0.9126898,1
FitS,c05,chc05_e2,November 4,Perhaps James is right and Robbie needs to become stronger.,0.6790271,1,0.3118061,0,0.56124866,1
FitS,c05,chc05_e2,November 4,"“Look,” James said, pointing at his feet.",0.02265945,0,0.034551047,0,0.9698784,1
FitS,c05,chc05_e2,November 4,“I also traded for these.” He was wearing a pair of moccasins like the Indians’.,0.10150787,0,0.07529396,0,0.91161984,1
FitS,c05,chc05_e2,November 4,"“They are much easier to walk in and they are warmer than our boots.” I looked down at my worn boots, one of which already has a hole in the sole.",0.2161552,0,0.32982916,0,0.67172575,1
FitS,c05,chc05_e2,November 4,"“I wish I could have a pair, and Robbie and Father too,” I added.",0.6699778,1,0.1585974,0,0.7035696,1
FitS,c05,chc05_e2,November 4,“Do you have anything you can trade for them?” James asked.,0.15554903,0,0.058847398,0,0.91793907,1
FitS,c05,chc05_e2,November 4,"“I already traded Mother’s scarf for warm trousers and a blanket for Robbie,” I said.",0.46641612,0,0.2890092,0,0.65960836,1
FitS,c05,chc05_e2,November 4,“I do have the necklace you made me last year.” James could see my distress.,0.046851538,0,0.030855238,0,0.9666209,1
FitS,c05,chc05_e2,November 4,I hated to part with it.,0.019169372,0,0.12427146,0,0.9371652,1
FitS,c05,chc05_e2,November 4,"He had crafted me a necklace of smooth stones, a thing of beauty.",0.038838223,0,0.0232482,0,0.96926826,1
FitS,c05,chc05_e2,November 4,"James is very talented and can make rings, bracelets and necklaces.",0.026677612,0,0.0042696777,0,0.99149173,1
FitS,c05,chc05_e2,November 4,"“Don’t worry, Isobel,” he said.",0.033209793,0,0.017572816,0,0.9777234,1
FitS,c05,chc05_e2,November 4,"“In the spring I shall collect the most beautiful stones from the riverbed here, and make you an even nicer necklace for your thirteenth birthday.",0.15188828,0,0.05105346,0,0.9031815,1
FitS,c05,chc05_e2,November 4,I promise.” The necklace was in a small bag of belongings that had not yet been put back on the York boat or the cart.,0.33963466,0,0.50974315,1,0.52889854,1
FitS,c05,chc05_e2,November 4,I found it and looked around for someone to trade with.,0.040569015,0,0.027106073,0,0.96992534,1
FitS,c05,chc05_e2,November 4,"I could not find Running Fox, but I noticed a young Indian girl about my age.",0.08020911,0,0.109301455,0,0.9033378,1
FitS,c05,chc05_e2,November 4,Perhaps she would like a necklace even better than Running Fox would.,0.013526745,0,0.017760623,0,0.9834923,1
FitS,c05,chc05_e2,November 4,"She wore a buckskin dress with beautiful beads sewn onto the front, a wide sash, and moccasins that reached all the way up her legs.",0.06840923,0,0.020787667,0,0.9621464,1
FitS,c05,chc05_e2,November 4,"I ran over to her and got her attention by saying hello, which she seemed to understand.",0.13374524,0,0.023746563,0,0.9611147,1
FitS,c05,chc05_e2,November 4,"I pointed to her moccasins and then counted on my fingers to the number 3, and then showed her the necklace.",0.022771658,0,0.0064636767,0,0.9898336,1
FitS,c05,chc05_e2,November 4,"Her eyes lit up when she saw the necklace, shining red and purple.",0.033488728,0,0.00561619,0,0.98804563,1
FitS,c05,chc05_e2,November 4,She nodded and motioned for me to wait.,0.05748966,0,0.010935435,0,0.9826752,1
FitS,c05,chc05_e2,November 4,"She returned not with moccasins, but with skins and sinew, which obviously was to be used for thread.",0.085242234,0,0.099072516,0,0.8812024,1
FitS,c05,chc05_e2,November 4,Then she motioned as if she were walking and then as if she were sewing and then as if she were sleeping.,0.01967619,0,0.023690172,0,0.97268957,1
FitS,c05,chc05_e2,November 4,"I think she meant that she would also be walking with us, and that she would show me how to sew the moccasins at night.",0.2669718,0,0.02141727,0,0.9367308,1
FitS,c05,chc05_e2,November 4,"She had a nice face, round with black eyes and a big smile.",0.01150239,0,0.004053903,0,0.99405307,1
FitS,c05,chc05_e2,November 4,"For a moment I forgot that she was a savage, for she seemed a girl just like myself.",0.010726309,0,0.026876476,0,0.98043597,1
FitS,c05,chc05_e2,November 4,I held out the necklace for her.,0.008167547,0,0.00399895,0,0.99555993,1
FitS,c05,chc05_e2,November 4,She took it and gave me the skins and the sinew.,0.010480558,0,0.011854713,0,0.98866546,1
FitS,c05,chc05_e2,November 4,"I smiled and said thank you, and she mimicked my words and said thank you, but with such a funny accent I had to laugh.",0.43421265,0,0.20014499,0,0.7300797,1
FitS,c05,chc05_e2,November 4,"She looked sad then, as if I had hurt her feelings.",0.0144421505,0,0.11261366,0,0.9434761,1
FitS,c05,chc05_e2,November 4,I reminded myself that the savages are probably like children and must be treated kindly.,0.05468353,0,0.22228278,0,0.8420131,1
FitS,c05,chc05_e2,November 4,"I put a solemn look on my face and said thank you again and she said thank you again, too, her happy smile returning.",0.44376627,0,0.1082304,0,0.7956712,1
FitS,c05,chc05_e2,November 4,I ran to find James.,0.030459413,0,0.027061034,0,0.9747872,1
FitS,c05,chc05_e2,November 4,He thought I had done very well and I promised that by the morning the whole family would have moccasins.,0.5960271,1,0.18404661,0,0.66615903,1
FitS,c05,chc05_e2,November 4,"“Mother could not have done better,” he said to me.",0.10337198,0,0.30716157,0,0.79404896,1
FitS,c05,chc05_e2,November 4,Tears came to my eyes.,0.010413399,0,0.09115397,0,0.95227426,1
FitS,c05,chc05_e2,November 4,"I know what he said is not true, Mother, but I am trying to take your place as best I can.",0.2146885,0,0.122929275,0,0.8422269,1
FitS,c05,chc05_e3,November 14,I write now for the first time since we left The Forks.,0.799246,1,0.4462408,0,0.38525894,0
FitS,c05,chc05_e3,November 14,"It has been a dreadful journey, ten brutish days — but I get ahead of myself.",0.40891013,0,0.88509285,1,0.18664642,0
FitS,c05,chc05_e3,November 14,It may take me a few days of writing to tell everything that happened.,0.102689095,0,0.23411097,0,0.8160964,1
FitS,c05,chc05_e3,November 14,But at least now I sit by a fire and my hands are warm enough to hold my pen.,0.2202954,0,0.20793158,0,0.7682486,1
FitS,c05,chc05_e3,November 14,"We were finally ready to go on the morning of our second day, the thirteen families that had remained, and our entire group.",0.90855163,1,0.58255243,1,0.23802866,0
FitS,c05,chc05_e3,November 14,"We would be split into two groups, those walking behind the Red River carts, which were filled with goods, and those in the boats.",0.61096036,1,0.53024185,1,0.36446014,0
FitS,c05,chc05_e3,November 14,A Métis or Indian was in each boat as a guide.,0.5548906,1,0.31479654,0,0.6109696,1
FitS,c05,chc05_e3,November 14,All the young children were placed in the boats since they could not possibly walk so far.,0.14711958,0,0.64797777,1,0.51428574,1
FitS,c05,chc05_e3,November 14,"Robbie was among them, but I was deemed too old and so I was forced to part with him, which made me very anxious, until at the last minute I managed to squeeze onto the boat beside him.",0.7585809,1,0.8926505,1,0.1151789,0
FitS,c05,chc05_e3,November 14,"I know James says I baby him, but someone has to watch over him and Father was unable to go in that boat, as parents who had very small children naturally had to accompany them.",0.6859236,1,0.8698612,1,0.17742653,0
FitS,c05,chc05_e3,November 14,Much to my dismay I quickly noted that Kate was also in our boat.,0.6376385,1,0.3873764,0,0.5310004,1
FitS,c05,chc05_e3,November 14,"I turned to her and said, “Why are you not walking?",0.0077749463,0,0.016431738,0,0.98763895,1
FitS,c05,chc05_e3,November 14,"You are certainly strong enough.” Kate replied, “Listen to Miss High and Mighty!",0.17966375,0,0.05369787,0,0.91179025,1
FitS,c05,chc05_e3,November 14,"Why are you not walking?” “I have little Robbie to care for,” I informed her.",0.11087209,0,0.20690273,0,0.83956164,1
FitS,c05,chc05_e3,November 14,"“And I have myself to care for,” she retorted.",0.056169484,0,0.053691816,0,0.9513689,1
FitS,c05,chc05_e3,November 14,“And where would your father be?” I asked.,0.058016732,0,0.07039768,0,0.9378625,1
FitS,c05,chc05_e3,November 14,“Would he not want you to be with him?” Kate looked down quickly and it was the first time I had ever noticed that she seemed unsure of herself.,0.08156059,0,0.09993689,0,0.90793574,1
FitS,c05,chc05_e3,November 14,“My father … my father … looks after himself.” She raised her eyes defiantly.,0.026279444,0,0.099184684,0,0.9406759,1
FitS,c05,chc05_e3,November 14,“And I look after myself.” I was shocked by her reply.,0.032880947,0,0.037452076,0,0.9685459,1
FitS,c05,chc05_e3,November 14,I thought back to what I knew of her father and could remember little.,0.09238894,0,0.2656928,0,0.81934595,1
FitS,c05,chc05_e3,November 14,"He seemed a quiet man, if dour, who never caused any trouble the way his daughter did.",0.07975449,0,0.16669695,0,0.8622034,1
FitS,c05,chc05_e3,November 14,"But when I thought about it I realized that I had never seen him discipline Kate over her behaviour; in fact, I rarely remembered seeing them together.",0.06063773,0,0.32931858,0,0.7959454,1
FitS,c05,chc05_e3,November 14,Robbie pulled my attention away from her at that moment.,0.116824836,0,0.12789696,0,0.8865667,1
FitS,c05,chc05_e3,November 14,"“How do I look?” he crowed, showing off his new trousers.",0.1058336,0,0.19048814,0,0.8345661,1
FitS,c05,chc05_e3,November 14,"“As fine as the Indians?” “You look to me to be the finest young man in the New World,” I said, giving him a hug and kiss.",0.88356996,1,0.63719213,1,0.2387272,0
FitS,c05,chc05_e3,November 14,"I was glad he had his blanket pinned about him, as a cold north wind was blowing harder by the minute.",0.75630283,1,0.80768806,1,0.1831657,0
FitS,c05,chc05_e3,November 14,"The temperature, rather than rising as it should be, seemed to be dropping.",0.18703894,0,0.3763164,0,0.6382251,1
FitS,c05,chc05_e3,November 14,Clouds scurried across a pale blue sky.,0.1398504,0,0.14251019,0,0.80728996,1
FitS,c05,chc05_e3,November 14,The men rowed hard all day with only a brief halt for lunch.,0.5149136,1,0.70535046,1,0.2951567,0
FitS,c05,chc05_e3,November 14,"That night we stopped, but had to make camp without Father and James, who were with the other group and probably well back of us.",0.8204056,1,0.60922897,1,0.26927865,0
FitS,c05,chc05_e3,November 14,"In order to cheer up the older children, some of whom were without their parents, I led them in song around the campfire.",0.7181577,1,0.43102205,0,0.42259365,0
FitS,c05,chc05_e3,November 14,We sang “The Bonnie Banks of Loch Lomand.” Later This is a long story.,0.69699377,1,0.65871835,1,0.28518638,0
FitS,c05,chc05_e3,November 14,But I want to record it here.,0.051472437,0,0.015671099,0,0.9771424,1
FitS,c05,chc05_e3,November 14,"I can imagine myself reading this to Robbie’s children one day, and them laughing at their dear dad.",0.83176696,1,0.6985874,1,0.23578049,0
FitS,c05,chc05_e3,November 14,So I continue: When we awoke the next morning it was to a terrible sight.,0.12392262,0,0.4666981,0,0.62751555,1
FitS,c05,chc05_e3,November 14,The river had frozen during the night and the boats could go no farther.,0.40432456,0,0.7447463,1,0.28981283,0
FitS,c05,chc05_e3,November 14,We would have to walk.,0.19239189,0,0.28840247,0,0.7166204,1
FitS,c05,chc05_e3,November 14,And me with a hole in my boot.,0.004436296,0,0.045326933,0,0.9792378,1
FitS,c05,chc05_e3,November 14,"Most of the boxes and trunks had to be left behind, as the fathers who had been rowing found themselves carrying their children instead.",0.44970074,0,0.8615636,1,0.19904877,0
FitS,c05,chc05_e3,November 14,"Robbie and I were the fortunate ones, our belongings being on the Red River carts travelling behind us with those on foot.",0.86097425,1,0.762097,1,0.16314666,0
FitS,c05,chc05_e3,November 14,Snow began to fall.,0.02467755,0,0.060508557,0,0.93911785,1
FitS,c05,chc05_e3,November 14,It whipped into our faces.,0.14103311,0,0.22876279,0,0.7910414,1
FitS,c05,chc05_e3,November 14,I regretted terribly that the Indian girl who had promised to help me make moccasins was walking behind us with the other group.,0.2923153,0,0.13870151,0,0.8111857,1
FitS,c05,chc05_e3,November 14,"I had the skins in my bag, but in the meantime my boots hurt and I could feel the cold coming through the hole.",0.028079707,0,0.28389516,0,0.8352968,1
FitS,c05,chc05_e3,November 14,Robbie’s boots had no holes but they were worn and not as easy to walk in as moccasins would be.,0.17075898,0,0.26772562,0,0.71606964,1
FitS,c05,chc05_e3,November 14,My cheeks began to feel almost numb.,0.008129787,0,0.13002601,0,0.942359,1
FitS,c05,chc05_e3,November 14,"My skirts dragged, often catching on bushes or brambles.",0.008288898,0,0.10996385,0,0.942073,1
FitS,c05,chc05_e3,November 14,When we finally stopped for the night I was chilled through even though I had wrapped my shawl as tightly around me as I could.,0.5177891,1,0.77834755,1,0.28888488,0
FitS,c05,chc05_e3,November 14,It was no match for the fierce wind.,0.13218357,0,0.5845113,1,0.5629644,1
FitS,c05,chc05_e3,November 14,I understood why the deerskin would be so warm — it would keep out the wind.,0.10690561,0,0.26119944,0,0.78106415,1
FitS,c05,chc05_e3,November 14,"We made hot tea by the fire, and our guides cooked some rabbit and birds, which they had managed to shoot with bow and arrow.",0.4346106,0,0.23216665,0,0.65975446,1
FitS,c05,chc05_e3,November 14,We settled down for the night in our tents and woke the next morning to find the ground covered in snow.,0.8022928,1,0.6975751,1,0.2188908,0
FitS,c05,chc05_e3,November 14,"There was no trail or path, so we followed the guides, trudging through the snow.",0.4379531,0,0.41589496,0,0.51465195,1
FitS,c05,chc05_e3,November 14,"I kept a tight hand on Robbie all the time, afraid that he would wander off and freeze.",0.17405233,0,0.34760863,0,0.7119994,1
FitS,c05,chc05_e3,November 14,"That night we snuggled together under blankets in the tent, along with Kate (whose devious pranks seemed to diminish the more it snowed and the colder she got) and a number of other children.",0.65176237,1,0.62340885,1,0.3251507,0
FitS,c05,chc05_e3,November 14,"I’m not sure what it was, but something woke me in the middle of the night.",0.010491818,0,0.061758664,0,0.96646947,1
FitS,c05,chc05_e3,November 14,It was pitch black and I could see nothing and yet I knew right away that Robbie was not there.,0.10556182,0,0.13426296,0,0.84970105,1
FitS,c05,chc05_e3,November 14,"“Robbie … Robbie,” I hissed.",0.102864645,0,0.11372822,0,0.8935712,1
FitS,c05,chc05_e3,November 14,But there was no reply.,0.0047039967,0,0.016910395,0,0.9895014,1
FitS,c05,chc05_e3,November 14,I shook Kate awake.,0.020787317,0,0.04428306,0,0.97277373,1
FitS,c05,chc05_e3,November 14,“Have you seen Robbie?,0.06517409,0,0.07032412,0,0.93349123,1
FitS,c05,chc05_e3,November 14,"“No,” she grunted.",0.015293201,0,0.027956758,0,0.97896546,1
FitS,c05,chc05_e3,November 14,“I’m sleeping.” I pulled my shawl tightly around me and ran out into the night.,0.0345017,0,0.20335574,0,0.89394593,1
FitS,c05,chc05_e3,November 14,"The campfire was burning low in the centre of the tents, but I could not see Robbie in its light.",0.31593674,0,0.23925842,0,0.6805887,1
FitS,c05,chc05_e3,November 14,I ran to find some of the men who had been rowing the boats.,0.27504402,0,0.4433032,0,0.5730393,1
FitS,c05,chc05_e3,November 14,"“My brother Robbie is gone, he’s gone from the tent!” I cried.",0.6204869,1,0.6439612,1,0.36888885,0
FitS,c05,chc05_e3,November 14,"“He probably just needed to relieve himself, lass,” one of the men said kindly.",0.15922254,0,0.3225883,0,0.73126584,1
FitS,c05,chc05_e3,November 14,“You mustn’t worry.,0.040801454,0,0.034204416,0,0.96479744,1
FitS,c05,chc05_e3,November 14,"He’s sure to turn up any second.” Of course, I thought, that must be it.",0.13033074,0,0.0776937,0,0.9044022,1
FitS,c05,chc05_e3,November 14,Perhaps I should have tied a cord between us so that he couldn’t wander off by himself.,0.10937224,0,0.24493685,0,0.8059505,1
FitS,c05,chc05_e3,November 14,"But he’s ten, I reminded myself, not a child.",0.030217906,0,0.04319977,0,0.96698886,1
FitS,c05,chc05_e3,November 14,He shall be fine.,0.045515418,0,0.1542754,0,0.8945896,1
FitS,c05,chc05_e3,November 14,"I felt like crying, but I remembered that Mother was not there and Father was not there and James was not there and that I was in charge of Robbie and that I had to calm myself and try to find him.",0.2518181,0,0.5670143,1,0.5161219,1
FitS,c05,chc05_e3,November 14,"It is true, I thought, he probably did simply go out to relieve himself and perhaps he would be back quickly.",0.4039204,0,0.5465524,1,0.4736,0
FitS,c05,chc05_e3,November 14,But then I couldn’t help but consider that perhaps he had got lost in the white snow and couldn’t find his way back.,0.27516037,0,0.71355814,1,0.39735803,0
FitS,c05,chc05_e3,November 14,"The moon was behind the clouds, and away from the fire he would be unable to see a finger in front of his face.",0.07915182,0,0.24412441,0,0.78387535,1
FitS,c05,chc05_e3,November 14,"And then, dear diary, dear Mother, I got one of my feelings.",0.082591526,0,0.09838928,0,0.9154337,1
FitS,c05,chc05_e3,November 14,"Many times, Mother, you told me of your mother and her sixth sense.",0.06101807,0,0.047061052,0,0.94873,1
FitS,c05,chc05_e3,November 14,"Sometimes you used to say that you thought I had inherited it, and other times you would say no, I had not, because I showed the signs so rarely.",0.17011419,0,0.25868878,0,0.74441963,1
FitS,c05,chc05_e3,November 14,"But every once in a while I would get a feeling , and you had taught me to always listen to my feeling and to trust it.",0.2044189,0,0.06626939,0,0.88982415,1
FitS,c05,chc05_e3,November 14,"I had a feeling that Robbie would have gone behind a tent so as not to get lost, but once there the light from the fire would be blocked.",0.51340336,1,0.5549335,1,0.40241826,0
FitS,c05,chc05_e3,November 14,It would be easy to get lost then.,0.42706347,0,0.4701362,0,0.5168301,1
FitS,c05,chc05_e3,November 14,"I told the men that perhaps he had done that and so we hurried back to my tent, the men holding up burning logs from the fire so we could see.",0.20713086,0,0.18012239,0,0.7725614,1
FitS,c05,chc05_e3,November 14,We were encamped in a small clearing surrounded by trees.,0.22962476,0,0.07528996,0,0.8593392,1
FitS,c05,chc05_e3,November 14,"Some of the bushes seemed to have less snow on them than others, perhaps after Robbie had rustled them, but we could not see his footprints.",0.2747301,0,0.4356672,0,0.52364534,1
FitS,c05,chc05_e3,November 14,We slogged our way through the snow.,0.19722901,0,0.50085944,1,0.5635729,1
FitS,c05,chc05_e3,November 14,"And then, in the silence of the night, because the snow makes everything so quiet, I heard him crying.",0.08070076,0,0.29873046,0,0.7718536,1
FitS,c05,chc05_e3,November 14,“Robbie!” I shouted.,0.2876333,0,0.1505728,0,0.81846553,1
FitS,c05,chc05_e3,November 14,"“Isobel,” he called back.",0.052663792,0,0.031136945,0,0.965475,1
FitS,c05,chc05_e3,November 14,We followed his voice until Robbie was in my arms.,0.86393124,1,0.5569464,1,0.31662017,0
FitS,c05,chc05_e3,November 14,He was shivering with cold.,0.005741083,0,0.181059,0,0.93645984,1
FitS,c05,chc05_e3,November 14,One of the men picked him up and carried him back to the campsite.,0.11706181,0,0.32623452,0,0.756774,1
FitS,c05,chc05_e3,November 14,I covered him up with blankets as soon as he was inside the tent.,0.460653,0,0.3841232,0,0.61023635,1
FitS,c05,chc05_e3,November 14,"“I feel so foolish,” he whispered to me.",0.032894794,0,0.13944364,0,0.92011577,1
FitS,c05,chc05_e3,November 14,"“Never mind, little one,” I soothed him.",0.13974963,0,0.15632255,0,0.86620975,1
FitS,c05,chc05_e3,November 14,“You didn’t know how to find your way.,0.040319234,0,0.085998096,0,0.93098867,1
FitS,c05,chc05_e3,November 14,Now you go right to sleep.,0.021096557,0,0.029864332,0,0.97426265,1
FitS,c05,chc05_e3,November 14,We have a long day tomorrow.”,0.46910098,0,0.100425445,0,0.8081038,1
FitS,c05,chc05_e4,November 15,I continue my story now.,0.06705353,0,0.03511787,0,0.9592598,1
FitS,c05,chc05_e4,November 15,"I could write no more last night, still feeling exhausted and weak.",0.05381938,0,0.61613834,1,0.6572716,1
FitS,c05,chc05_e4,November 15,"The day after Robbie’s near disaster, the sun shone bright and the snow glittered and sparkled with such glory it seemed we had woken to a magical land.",0.91973937,1,0.74774075,1,0.13950469,0
FitS,c05,chc05_e4,November 15,"But with the sun, the temperature took a ferocious dip and we found ourselves to be woefully inadequately dressed.",0.5381576,1,0.85616267,1,0.18464358,0
FitS,c05,chc05_e4,November 15,I kept a tight hold on Robbie.,0.10134537,0,0.06329247,0,0.9334224,1
FitS,c05,chc05_e4,November 15,I would not let him out of my sight.,0.015649693,0,0.13908976,0,0.93459785,1
FitS,c05,chc05_e4,November 15,"A young lad, name of Peter, had befriended him, and walked along with us.",0.5240806,1,0.22601746,0,0.66747886,1
FitS,c05,chc05_e4,November 15,He was from one of the thirteen families that had stayed.,0.5046184,1,0.15478292,0,0.739697,1
FitS,c05,chc05_e4,November 15,He was certainly not shy!,0.0050970805,0,0.015840625,0,0.9898582,1
FitS,c05,chc05_e4,November 15,He told us a little of their story as we walked.,0.5507786,1,0.16811773,0,0.7205513,1
FitS,c05,chc05_e4,November 15,"“We came on the ship Prince of Wales ,” he said in the funny little high voice he has.",0.85504866,1,0.6699236,1,0.24449691,0
FitS,c05,chc05_e4,November 15,“The voyage was very rough.,0.349423,0,0.77667594,1,0.32902268,0
FitS,c05,chc05_e4,November 15,"Was your voyage rough?” he asked, but he didn’t wait for an answer.",0.105986305,0,0.23289584,0,0.8168188,1
FitS,c05,chc05_e4,November 15,"“Our voyage was very, very rough and then the fever struck.",0.424966,0,0.85322833,1,0.22850314,0
FitS,c05,chc05_e4,November 15,"Typhus, it was.",0.03297582,0,0.3309143,0,0.8361811,1
FitS,c05,chc05_e4,November 15,I was probably one of the only people who didn’t get it; seems like everyone got sick.,0.17787986,0,0.35954353,0,0.7167453,1
FitS,c05,chc05_e4,November 15,"My mother almost died from it and my little sister too, but we were lucky, we were the lucky ones.",0.5928851,1,0.6235647,1,0.38773113,0
FitS,c05,chc05_e4,November 15,My Auntie Mary she did succumb and was thrown off the ship into the cruel waters of the ocean.” Robbie gasped.,0.4869456,0,0.8851308,1,0.1984935,0
