book_name,chapter_id,entry_id,date,sentence,Positive_score,Positive_pred,Negative_score,Negative_pred,Neutral_score,Neutral_pred
AinUTL,12,ch12_e4,le 11 avril 1667,I felt all the blood draining from my face.,0.009048669,0,0.14961046,0,0.9368665,1
AinUTL,12,ch12_e4,le 11 avril 1667,Jean and I did not speak as we walked back to Tante Barbe’s house.,0.36043477,0,0.116725266,0,0.81264395,1
AinUTL,12,ch12_e4,le 11 avril 1667,"At the door, just before he left, I began to confess to him that I could never kill another person.",0.028277364,0,0.13952264,0,0.91365147,1
AinUTL,12,ch12_e4,le 11 avril 1667,He put up his hand and stopped me.,0.01928683,0,0.034278434,0,0.9755729,1
AinUTL,12,ch12_e4,le 11 avril 1667,"“Do not say it, Hélène.",0.005503128,0,0.018085647,0,0.98686486,1
AinUTL,12,ch12_e4,le 11 avril 1667,I know that you would find the strength to do anything you had to.” He has more faith in me than I have in myself.,0.30549067,0,0.14785701,0,0.78765005,1
AinUTL,12,ch12_e5,le 12 avril 1667,"I have taken one of the quilts from my bed and I am still comfortable and warm, since the weather has changed.",0.7606916,1,0.76712245,1,0.21186455,0
AinUTL,12,ch12_e5,le 12 avril 1667,Yesterday there was ice on the river.,0.19921546,0,0.24230336,0,0.7313538,1
AinUTL,12,ch12_e5,le 12 avril 1667,This morning it is almost gone.,0.1166742,0,0.08764517,0,0.8920626,1
AinUTL,12,ch12_e5,le 12 avril 1667,I walked to the gate through a light drizzle to see for myself.,0.084019125,0,0.21972135,0,0.817152,1
AinUTL,12,ch12_e5,le 12 avril 1667,It was raining harder by the time I returned.,0.33894044,0,0.24801217,0,0.6869547,1
AinUTL,12,ch12_e5,le 12 avril 1667,"I had left the shutters open in my room, and I found Minette sitting there watching the drops falling.",0.06362983,0,0.085384436,0,0.91282135,1
AinUTL,12,ch12_e5,le 12 avril 1667,She did not reach out to play with them as she once had in France.,0.12694456,0,0.09880538,0,0.87920946,1
AinUTL,12,ch12_e5,le 12 avril 1667,I did not feel any desire to take off my shoes and stockings and run through the puddles as I once had.,0.02564251,0,0.53407377,1,0.73405045,1
AinUTL,12,ch12_e5,le 12 avril 1667,"It was not the cold, either.",0.024083896,0,0.16631411,0,0.9028878,1
AinUTL,12,ch12_e5,le 12 avril 1667,“Are we both so much older?” I asked Minette.,0.09013891,0,0.038684703,0,0.9492293,1
AinUTL,12,ch12_e5,le 12 avril 1667,She did not answer.,0.0009902531,0,0.004869372,0,0.99732554,1
AinUTL,12,ch12_e6,le 13 avril 1667,Today was so mild that we threw open all the shutters to freshen the air in the rooms.,0.76400787,1,0.6862916,1,0.24094373,0
AinUTL,12,ch12_e6,le 13 avril 1667,"Tante Barbe was seized with the need to clean everything, and so I tied a scarf over my hair and helped her.",0.04073192,0,0.0670131,0,0.94415396,1
AinUTL,12,ch12_e6,le 13 avril 1667,"Moreover, we were able to do laundry outside again.",0.735088,1,0.44866648,0,0.42098767,0
AinUTL,12,ch12_e6,le 13 avril 1667,Jean brought something to the house tonight.,0.051304244,0,0.012070463,0,0.9816896,1
AinUTL,12,ch12_e6,le 13 avril 1667,"With the fine weather, the forest across the river has begun to come alive once more.",0.86367834,1,0.6186259,1,0.22622757,0
AinUTL,12,ch12_e6,le 13 avril 1667,The wild cherries soon will be in bloom and all the trees have little buds.,0.2879346,0,0.054378487,0,0.85288554,1
AinUTL,12,ch12_e6,le 13 avril 1667,"There are some wildflowers, and best of all, he said, the ferns are coming up in a few sheltered places where the sun warms the earth.",0.49539906,0,0.105656944,0,0.72299945,1
AinUTL,12,ch12_e6,le 13 avril 1667,"Jean, Séraphin and Kateri are precisely like Tante Barbe in that they will eat anything.",0.04950736,0,0.01343731,0,0.9763015,1
AinUTL,12,ch12_e6,le 13 avril 1667,I will not.,0.011603065,0,0.060177453,0,0.9649782,1
AinUTL,12,ch12_e6,le 13 avril 1667,Yet I must admit that I was tempted by the tiny ferns that Jean called têtes de violon .,0.11979583,0,0.09136829,0,0.8853791,1
AinUTL,12,ch12_e6,le 13 avril 1667,"They are shaped like a fiddle’s head, and were delicious served with butter, garlic and a little salt.",0.029506665,0,0.038447686,0,0.9590667,1
AinUTL,12,ch12_e7,le 14 avril 1667,What happiness!,0.18698357,0,0.41391054,0,0.68899035,1
AinUTL,12,ch12_e7,le 14 avril 1667,"Marie who never speaks has agreed to marry the widower, Monsieur Lespérance, who is a carpenter.",0.06868487,0,0.13552392,0,0.891615,1
AinUTL,12,ch12_e7,le 14 avril 1667,I would have liked to hear that acceptance myself.,0.2767972,0,0.19390623,0,0.7823212,1
AinUTL,12,ch12_e7,le 14 avril 1667,"He is much older than she, and has been married twice before.",0.013697231,0,0.012185716,0,0.98784816,1
AinUTL,12,ch12_e7,le 14 avril 1667,It is a relief to me that she will not have to live outside of the protection of the palisade.,0.78000444,1,0.7048831,1,0.23908448,0
AinUTL,12,ch12_e7,le 14 avril 1667,They will be married next week on Monday.,0.052346792,0,0.007581118,0,0.9834013,1
AinUTL,12,ch12_e7,le 14 avril 1667,Tante Barbe and I are invited.,0.054499984,0,0.008355675,0,0.983265,1
AinUTL,12,ch12_e7,le 14 avril 1667,"Sadly, I noticed that my best gown is no longer very presentable at all.",0.13032332,0,0.3501565,0,0.72731864,1
AinUTL,12,ch12_e7,le 14 avril 1667,"I sponged the hem, but there are worn spots and a stain.",0.004348103,0,0.03886854,0,0.978512,1
AinUTL,12,ch12_e7,le 14 avril 1667,"“Thrift is commendable, Hélène, but not when there are all those gowns and chemises packed away in Catherine’s chest.",0.34153184,0,0.66993546,1,0.41228554,0
AinUTL,12,ch12_e7,le 14 avril 1667,Do not argue.,0.0032084438,0,0.009033741,0,0.9933296,1
AinUTL,12,ch12_e7,le 14 avril 1667,"Come let us see what may be done.” I protested that I was too short, that I was too thin, that such gowns did not suit me at all.",0.09374371,0,0.5742964,1,0.58072144,1
AinUTL,12,ch12_e7,le 14 avril 1667,It is interesting how Tante Barbe becomes so hard of hearing when she chooses to do so.,0.022262618,0,0.01584528,0,0.98126996,1
AinUTL,12,ch12_e7,le 14 avril 1667,"We unpacked the clothing and, in an instant, I was back in France folding these lovely garments.",0.8463809,1,0.54729134,1,0.3072378,0
AinUTL,12,ch12_e7,le 14 avril 1667,"The faint smell of herbs, the odour of cloves, lavender, mint and thyme grown in our own garden, rose up like a ghost.",0.637467,1,0.551246,1,0.3413071,0
AinUTL,12,ch12_e7,le 14 avril 1667,"I could almost see Catherine standing near me, her hands on her hips, her lovely brows drawn together in concentration.",0.039331667,0,0.014467229,0,0.9774764,1
AinUTL,12,ch12_e7,le 14 avril 1667,I felt my throat tighten horribly.,0.0049257656,0,0.08947101,0,0.96310234,1
AinUTL,12,ch12_e7,le 14 avril 1667,"Tante Barbe, who as always, sees everything, began to bustle.",0.08166209,0,0.034489837,0,0.9479778,1
AinUTL,12,ch12_e7,le 14 avril 1667,"It is her solution to many problems, and as always, it helped.",0.25626713,0,0.07885262,0,0.87026024,1
AinUTL,12,ch12_e7,le 14 avril 1667,"She shook out a chemise that had lace at the cuffs, and then a skirt made of claret-coloured wool.",0.011980053,0,0.035184007,0,0.9722258,1
AinUTL,12,ch12_e7,le 14 avril 1667,It was soft and beautiful.,0.018902436,0,0.014031411,0,0.9836557,1
AinUTL,12,ch12_e7,le 14 avril 1667,There was a matching bodice with a straight neckline.,0.0068433695,0,0.007837405,0,0.99216557,1
AinUTL,12,ch12_e7,le 14 avril 1667,"“This one to begin with,” Tante Barbe decided.",0.10876749,0,0.035758115,0,0.9464297,1
AinUTL,12,ch12_e7,le 14 avril 1667,"“Try it on.” When I expressed my doubts Tante Barbe said, “Hélène, you do not seem to realize that you have grown these last months.",0.23087636,0,0.18633609,0,0.75935435,1
AinUTL,12,ch12_e7,le 14 avril 1667,"Not a great deal, but you are fuller here and here.",0.12397489,0,0.057507545,0,0.91099817,1
AinUTL,12,ch12_e7,le 14 avril 1667,I can easily take in the waistline of the skirt and put tucks in the bodice.,0.020059558,0,0.03535216,0,0.97068596,1
AinUTL,12,ch12_e7,le 14 avril 1667,You shall raise the hem yourself.,0.017263524,0,0.030539297,0,0.9721053,1
AinUTL,12,ch12_e7,le 14 avril 1667,"Look in the mirror, silly girl.” Tante Barbe gave me a small hand mirror.",0.017961953,0,0.01526646,0,0.9848909,1
AinUTL,12,ch12_e7,le 14 avril 1667,"Bit by bit I looked at myself, and finally agreed that, yes, it might do after all.",0.16299556,0,0.19372232,0,0.79304636,1
AinUTL,12,ch12_e8,le 16 avril 1667,"The weather remains fine, which is a delight after the long, harsh winter.",0.6014342,1,0.7733869,1,0.23511933,0
AinUTL,12,ch12_e8,le 16 avril 1667,The muddy streets are filled with people.,0.029717421,0,0.20499668,0,0.8552251,1
AinUTL,12,ch12_e8,le 16 avril 1667,"Some have things to trade, such as cheeses they have made, or a few precious bags of dried berries.",0.46897623,0,0.3597403,0,0.5594081,1
AinUTL,12,ch12_e8,le 16 avril 1667,"Some are venturing out to inspect the fields they will soon begin to plough, and some are simply out for the pleasure of it.",0.70532453,1,0.5627096,1,0.29081354,0
AinUTL,12,ch12_e8,le 16 avril 1667,There is a smell of animal droppings from the sheep and cows that are being driven out to the common.,0.028601857,0,0.19031371,0,0.86388373,1
AinUTL,12,ch12_e8,le 16 avril 1667,Séraphin has turned over the soil in the kitchen garden.,0.038487583,0,0.024931664,0,0.9686133,1
AinUTL,12,ch12_e8,le 16 avril 1667,I will plant the peas tomorrow.,0.15109508,0,0.041486975,0,0.92383,1
AinUTL,12,ch12_e8,le 16 avril 1667,"Later there will be cucumbers, shallots and all the herbs we need for cooking as well as healing.",0.33829162,0,0.14994302,0,0.74221957,1
AinUTL,12,ch12_e8,le 16 avril 1667,Jean says that there is wild chervil in the woods.,0.017681984,0,0.011632472,0,0.98560065,1
AinUTL,12,ch12_e8,le 16 avril 1667,He will take me there to pick some in time.,0.37695947,0,0.09872716,0,0.8392052,1
AinUTL,12,ch12_e8,le 16 avril 1667,"It is a small thing, but how I look forward to it.",0.18302327,0,0.33356765,0,0.73715657,1
AinUTL,12,ch12_e8,le 16 avril 1667,Minette shall come too.,0.3281826,0,0.12478604,0,0.79941875,1
AinUTL,12,ch12_e8,le 16 avril 1667,"I am becoming more like her each day, I have told her.",0.077738434,0,0.07533476,0,0.92043257,1
AinUTL,12,ch12_e8,le 16 avril 1667,I can nearly understand her desire to wander.,0.13386849,0,0.299012,0,0.7820177,1
AinUTL,12,ch12_e9,le 18 avril 1667,"It is difficult for me to think, for I feel such happiness.",0.11690832,0,0.5428991,1,0.63742244,1
AinUTL,12,ch12_e9,le 18 avril 1667,"Yet I believe I must begin with the happiness of another, and write about Marie’s wedding.",0.2581227,0,0.4423278,0,0.59745896,1
AinUTL,12,ch12_e9,le 18 avril 1667,Perhaps it will bring me some calm.,0.68349904,1,0.6076992,1,0.34955302,0
AinUTL,12,ch12_e9,le 18 avril 1667,"I wore the claret gown to the church today, with my wooden cross and mourning ring as my only jewellery.",0.18684104,0,0.2293745,0,0.7578119,1
AinUTL,12,ch12_e9,le 18 avril 1667,Marie and her husband exchanged their vows before all of us.,0.65759146,1,0.16332202,0,0.66820467,1
AinUTL,12,ch12_e9,le 18 avril 1667,At least I think she did.,0.032650545,0,0.009984847,0,0.98689055,1
AinUTL,12,ch12_e9,le 18 avril 1667,I could not hear a word Marie said.,0.038834326,0,0.13859463,0,0.91691786,1
AinUTL,12,ch12_e9,le 18 avril 1667,"It was chilly and damp, the day again being rainy, and so I kept my cloak about my shoulders.",0.06910477,0,0.38744795,0,0.71292615,1
AinUTL,12,ch12_e9,le 18 avril 1667,"Later, back at the home of the bride and groom, I could remove it.",0.43043146,0,0.24313498,0,0.6901495,1
AinUTL,12,ch12_e9,le 18 avril 1667,"Monsieur Lespérance’s shop smelled of newly cut wood, since he makes furniture as well as working on houses.",0.40231684,0,0.06572991,0,0.8488327,1
AinUTL,12,ch12_e9,le 18 avril 1667,"It did not take long for his home to become crowded, and for the rooms to become too warm.",0.3528627,0,0.6903255,1,0.35434622,0
AinUTL,12,ch12_e9,le 18 avril 1667,"In spite of the light rain, men stood outside in the street making jokes about how old Monsieur Lespérance was, and how young was his bride.",0.2613814,0,0.40615258,0,0.5905588,1
AinUTL,12,ch12_e9,le 18 avril 1667,"“You look different tonight, Mademoiselle St. Onge.",0.044777874,0,0.01406944,0,0.9763673,1
AinUTL,12,ch12_e9,le 18 avril 1667,Whatever can it be?” Jean teased.,0.04555153,0,0.039618425,0,0.9636675,1
AinUTL,12,ch12_e9,le 18 avril 1667,"“Is it that your hair is dressed in a new fashion?” “It is such a lovely gown, Hélène,” said Kateri loudly, for it was growing noisy.",0.25683656,0,0.22442068,0,0.71991795,1
AinUTL,12,ch12_e9,le 18 avril 1667,“You look like a bride yourself.,0.027315237,0,0.027214443,0,0.9729503,1
AinUTL,12,ch12_e9,le 18 avril 1667,"Does she not, Papa?” Later, when the rain stopped and the men came back into the house, Jean and I stood alone outside to take the air.",0.82413894,1,0.6695845,1,0.23559111,0
AinUTL,12,ch12_e9,le 18 avril 1667,"“The night is pleasant, is it not?” he asked me.",0.0665857,0,0.15071332,0,0.8821174,1
AinUTL,12,ch12_e9,le 18 avril 1667,"Most pleasant, I agreed, but it was not simply the clean air.",0.5101321,1,0.512984,1,0.458667,0
AinUTL,12,ch12_e9,le 18 avril 1667,"It came to me how enjoyable it was to be with him, how content it made me feel.",0.7111561,1,0.6968185,1,0.28648096,0
AinUTL,12,ch12_e9,le 18 avril 1667,"“Hélène,” he said suddenly, “we have spent time together each day.",0.34171516,0,0.12087546,0,0.808042,1
AinUTL,12,ch12_e9,le 18 avril 1667,Would you consider my proposal of marriage?,0.017167622,0,0.060576573,0,0.96299046,1
AinUTL,12,ch12_e9,le 18 avril 1667,It has been my hope you would see that we could make a good life together.,0.90909356,1,0.5421493,1,0.265851,0
AinUTL,12,ch12_e9,le 18 avril 1667,"I am not so old, only thirty years.” Seeing my wide eyes, he hurried on.",0.15498023,0,0.26893246,0,0.768105,1
AinUTL,12,ch12_e9,le 18 avril 1667,“I will not press you.,0.009216561,0,0.033676643,0,0.9780829,1
AinUTL,12,ch12_e9,le 18 avril 1667,There is time for courtship.,0.0331149,0,0.016525239,0,0.9760617,1
AinUTL,12,ch12_e9,le 18 avril 1667,You need not even consider it courtship if you find that distressing.,0.018433638,0,0.10871312,0,0.939837,1
AinUTL,12,ch12_e9,le 18 avril 1667,"We may simply continue to see each other.” I paused and thought, I am a fille à marier , and this is why I am here.",0.42173624,0,0.2538802,0,0.64071447,1
AinUTL,12,ch12_e9,le 18 avril 1667,"To consider a man’s proposal is my duty, but it does not feel like a duty at all.",0.07949108,0,0.33618265,0,0.79089326,1
AinUTL,12,ch12_e9,le 18 avril 1667,"I am not distressed, I assured him, and yes, I would consider his proposal.",0.10656477,0,0.10243725,0,0.89201593,1
AinUTL,12,ch12_e9,le 18 avril 1667,How happy I felt once I had said it.,0.37196934,0,0.42824352,0,0.604065,1
AinUTL,12,ch12_e9,le 18 avril 1667,"The rain began again, this time a downpour, and so in we went.",0.5230572,1,0.49120313,0,0.40521747,0
AinUTL,12,ch12_e9,le 18 avril 1667,“You asked her!,0.00791878,0,0.01840598,0,0.986684,1
AinUTL,12,ch12_e9,le 18 avril 1667,"I can tell by looking at you, Papa,” Kateri cried.",0.12050026,0,0.04702762,0,0.9368174,1
AinUTL,12,ch12_e9,le 18 avril 1667,"“What did you say, Hélène?” “She is an intelligent girl,” said Tante Barbe.",0.013843323,0,0.0072945966,0,0.9902266,1
AinUTL,12,ch12_e9,le 18 avril 1667,"“Of course she said yes.” I was an intelligent girl with a very pink face, I fear.",0.014345064,0,0.0152375195,0,0.98561436,1
AinUTL,12,ch12_e10,le 19 avril 1667,The first thing I thought of upon waking was that I had agreed to consider Jean’s proposal.,0.25570223,0,0.26026976,0,0.73763955,1
AinUTL,12,ch12_e10,le 19 avril 1667,The memory flooded through me in a way nothing ever has.,0.4025567,0,0.6939646,1,0.39814466,0
AinUTL,12,ch12_e10,le 19 avril 1667,"It was such a remarkable mix of happiness, nervousness and excitement, that I felt I must immediately ce soir There has been a scandal.",0.49758652,0,0.7314355,1,0.31345794,0
AinUTL,12,ch12_e10,le 19 avril 1667,"Séraphin came shouting the news this morning, and so I quickly dressed and left writing until tonight.",0.38246384,0,0.18913534,0,0.74167717,1
AinUTL,12,ch12_e10,le 19 avril 1667,There was no dancing at Marie’s wedding.,0.086328104,0,0.06275919,0,0.9304011,1
AinUTL,12,ch12_e10,le 19 avril 1667,"There would have been, but there was no space at all.",0.054822344,0,0.06673315,0,0.92591983,1
AinUTL,12,ch12_e10,le 19 avril 1667,That must have pleased the priests.,0.020508455,0,0.025127254,0,0.97283995,1
AinUTL,12,ch12_e10,le 19 avril 1667,"Instead, there was a charivari.",0.016976546,0,0.012434572,0,0.985313,1
AinUTL,12,ch12_e10,le 19 avril 1667,Men stood outside the bedroom window of Marie and her husband until nearly dawn.,0.035288114,0,0.045730308,0,0.9523846,1
AinUTL,12,ch12_e10,le 19 avril 1667,"Séraphin went out in the night, drawn by the noise, and saw it for himself.",0.035584085,0,0.115538515,0,0.9020781,1
AinUTL,12,ch12_e10,le 19 avril 1667,"He later told us that someone played a fiddle, and the men sang rude songs and threw pebbles against the shutters.",0.110377304,0,0.29624012,0,0.7461563,1
AinUTL,12,ch12_e10,le 19 avril 1667,"“Finally, Monsieur Lespérance opened them, leaned out and tossed down some coins.",0.11036443,0,0.056354765,0,0.9233943,1
AinUTL,12,ch12_e10,le 19 avril 1667,"What a sight he was!” Back in France, I thought that the charivari was very amusing.",0.7377414,1,0.48539937,0,0.3857156,0
AinUTL,12,ch12_e10,le 19 avril 1667,What harm in the young men showing they thought that man far too old for his bride?,0.016252268,0,0.29279727,0,0.8694438,1
AinUTL,12,ch12_e10,le 19 avril 1667,"Papa agreed, but Catherine never did.",0.068203256,0,0.051424176,0,0.94843394,1
AinUTL,12,ch12_e10,le 19 avril 1667,Certainly she was correct.,0.010025183,0,0.007904359,0,0.99213153,1
AinUTL,12,ch12_e10,le 19 avril 1667,Now I believe it is not quite so amusing as I once thought.,0.14121151,0,0.41436502,0,0.6865688,1
AinUTL,12,ch12_e11,le 20 avril 1667,Good news and melancholy news.,0.32740542,0,0.39144537,0,0.6102256,1
AinUTL,12,ch12_e11,le 20 avril 1667,How it seems life is always made up of both.,0.15903193,0,0.31815305,0,0.7395468,1
AinUTL,12,ch12_e11,le 20 avril 1667,"The melancholy is that Jean will set out to hunt tomorrow, very early, and he is taking Séraphin with him.",0.17116974,0,0.124603786,0,0.8393142,1
AinUTL,12,ch12_e11,le 20 avril 1667,"I will miss them both, each in a different way, but I do enjoy the thought of the fresh meat it will give us for our table.",0.8459844,1,0.8307564,1,0.13142727,0
AinUTL,12,ch12_e11,le 20 avril 1667,"The happy news, though, is that Kateri, her kitten, and Ourson are staying with us.",0.9414572,1,0.53514725,1,0.26523703,0
AinUTL,12,ch12_e11,le 20 avril 1667,What hissing and growling there is yet again!,0.03525884,0,0.26579037,0,0.8500485,1
AinUTL,12,ch12_e11,le 20 avril 1667,Kateri is asleep next to me.,0.043845594,0,0.019261092,0,0.97925436,1
AinUTL,12,ch12_e11,le 20 avril 1667,"It is much warmer sharing a bed, and she does not snore at all.",0.10845463,0,0.23309813,0,0.8224372,1
AinUTL,12,ch12_e11,le 20 avril 1667,"If I were to wed Monsieur Aubry, Kateri would be my step-daughter.",0.1837609,0,0.10421032,0,0.8706273,1
AinUTL,12,ch12_e11,le 20 avril 1667,How odd.,0.010251161,0,0.053738665,0,0.9707708,1
AinUTL,12,ch12_e11,le 20 avril 1667,"That is far too complicated to think about at this hour, however.",0.09721585,0,0.2033415,0,0.8334283,1
AinUTL,12,ch12_e12,le 21 avril 1667,Today Kateri and I took the other kittens to the people who had asked for them.,0.25365895,0,0.041610505,0,0.91615444,1
AinUTL,12,ch12_e12,le 21 avril 1667,"An orange kitten went to Marie and her new husband, Monsieur Lespérance.",0.06167277,0,0.026934298,0,0.96657425,1
AinUTL,12,ch12_e12,le 21 avril 1667,"A grey kitten went to the school, and an orange kitten to the sisters at the hospital.",0.013636034,0,0.034414824,0,0.97486717,1
AinUTL,12,ch12_e12,le 21 avril 1667,Tante Barbe and I will keep the black kitten.,0.050115958,0,0.014206009,0,0.97878814,1
AinUTL,12,ch12_e12,le 21 avril 1667,"We have named her Sottise, for all the mischief she gets into.",0.111781195,0,0.054871175,0,0.9251948,1
AinUTL,12,ch12_e12,le 21 avril 1667,Strange.,0.01497547,0,0.041712683,0,0.97298247,1
AinUTL,12,ch12_e12,le 21 avril 1667,She is just like Minette and loves to wander.,0.06231998,0,0.013004947,0,0.97964525,1
AinUTL,12,ch12_e13,le 28 avril 1667,"I fear the night will be a sleepless one, for I cannot find Minette or Sottise.",0.07355239,0,0.412082,0,0.7160288,1
AinUTL,12,ch12_e13,le 28 avril 1667,"Naturally, Tante Barbe says not to worry.",0.028244227,0,0.012711518,0,0.98423725,1
AinUTL,12,ch12_e13,le 28 avril 1667,Cats will be cats.,0.024854727,0,0.018702194,0,0.978453,1
AinUTL,12,ch12_e13,le 28 avril 1667,Cats will wander.,0.027109701,0,0.1233764,0,0.91176844,1
AinUTL,12,ch12_e13,le 28 avril 1667,It will be hard to sleep tonight and writing is a comfort.,0.398585,0,0.60518223,1,0.43705428,0
AinUTL,12,ch12_e14,le 29 avril 1667,"Sottise came home, I thank le bon Dieu .",0.4159423,0,0.13311607,0,0.78493756,1
AinUTL,12,ch12_e14,le 29 avril 1667,Minette has not.,0.06970897,0,0.062928684,0,0.9407068,1
AinUTL,12,ch12_e14,le 29 avril 1667,The weather grows colder and it is snowing heavily once more.,0.27549866,0,0.3692619,0,0.57499003,1
AinUTL,12,ch12_e15,le 30 avril 1667,"I walked the streets today through the snowstorm, calling for Minette.",0.21889496,0,0.23431934,0,0.7543787,1
AinUTL,12,ch12_e15,le 30 avril 1667,Kateri came with me.,0.27815574,0,0.025798857,0,0.94475114,1
AinUTL,12,ch12_e15,le 30 avril 1667,I know it is a childish thing.,0.0048957975,0,0.031315047,0,0.9856226,1
AinUTL,12,ch12_e15,le 30 avril 1667,"It is only a cat, some would say, but I have to find her.",0.06902214,0,0.08606896,0,0.92375183,1
AinUTL,12,ch12_e15,le 30 avril 1667,"No amount of calling helped, and so we have returned home.",0.65680826,1,0.6222622,1,0.35171363,0
AinUTL,13,ch13_e1,le 2 mai 1667,Where to begin?,0.023469465,0,0.03823991,0,0.96683335,1
AinUTL,13,ch13_e1,le 2 mai 1667,"I feel foolish and relieved and, although it is difficult to say which emotion is the stronger, I thank le Bon Dieu for watching over us all.",0.6077952,1,0.749428,1,0.2596327,0
AinUTL,13,ch13_e1,le 2 mai 1667,"This morning was cold, and although the skies were grey, the snow had stopped.",0.5301209,1,0.53451955,1,0.373092,0
AinUTL,13,ch13_e1,le 2 mai 1667,I went out to search for Minette.,0.03063989,0,0.01305321,0,0.9842637,1
AinUTL,13,ch13_e1,le 2 mai 1667,"I bless Tante Barbe, for she said nothing and I have truly been neglecting my work.",0.06919149,0,0.13279302,0,0.8740462,1
AinUTL,13,ch13_e1,le 2 mai 1667,There was a dead mouse on the front doorsill of the house.,0.0042497213,0,0.014506988,0,0.990081,1
AinUTL,13,ch13_e1,le 2 mai 1667,The paw prints of a cat that were surely Minette’s led off down the street.,0.014524729,0,0.04103758,0,0.9661794,1
AinUTL,13,ch13_e1,le 2 mai 1667,So did the footprints of Kateri.,0.009379302,0,0.016403748,0,0.9849134,1
AinUTL,13,ch13_e1,le 2 mai 1667,Her bottes sauvages left a clear trail.,0.052920703,0,0.027770719,0,0.9593089,1
AinUTL,13,ch13_e1,le 2 mai 1667,She would have heard me weeping in the night.,0.033938643,0,0.13598299,0,0.9115262,1
AinUTL,13,ch13_e1,le 2 mai 1667,She knows how important Minette is to me.,0.10293704,0,0.024383044,0,0.96705276,1
AinUTL,13,ch13_e1,le 2 mai 1667,"I said nothing to Tante Barbe, for my thoughts were on what I must do.",0.019549122,0,0.085809216,0,0.9440848,1
AinUTL,13,ch13_e1,le 2 mai 1667,"I paused then, and ran back up the stairs to my room.",0.009506394,0,0.020296961,0,0.98474115,1
AinUTL,13,ch13_e1,le 2 mai 1667,"I loaded the pistol, buckled on the belt and hung the pistol at my waist.",0.04554421,0,0.116322964,0,0.92027396,1
AinUTL,13,ch13_e1,le 2 mai 1667,"It was very early, and so few people were about.",0.24528596,0,0.22940917,0,0.7185264,1
AinUTL,13,ch13_e1,le 2 mai 1667,I followed the prints to the open gate of the palisade.,0.04685556,0,0.029671878,0,0.9588541,1
AinUTL,13,ch13_e1,le 2 mai 1667,There is a little shelter there for the soldiers who stand guard.,0.10558925,0,0.062106688,0,0.9190457,1
AinUTL,13,ch13_e1,le 2 mai 1667,"They were inside, and took no notice of me when I slipped out.",0.05774434,0,0.0698043,0,0.9318895,1
AinUTL,13,ch13_e1,le 2 mai 1667,"I despaired then, for the footprints led out onto the common and it had begun to snow again.",0.12459861,0,0.5478204,1,0.54164654,1
AinUTL,13,ch13_e1,le 2 mai 1667,The footprints would quickly disappear.,0.016896037,0,0.07355301,0,0.944764,1
AinUTL,13,ch13_e1,le 2 mai 1667,I knew I should not venture out alone.,0.0323299,0,0.13643333,0,0.91220254,1
AinUTL,13,ch13_e1,le 2 mai 1667,How many times had Jean warned me of what might happen?,0.014252461,0,0.07451362,0,0.95702296,1
AinUTL,13,ch13_e1,le 2 mai 1667,"If I was killed or taken, that would be one thing.",0.09802073,0,0.26065877,0,0.8131254,1
AinUTL,13,ch13_e1,le 2 mai 1667,But what of Kateri?,0.003859004,0,0.013438063,0,0.9917128,1
AinUTL,13,ch13_e1,le 2 mai 1667,"With no further hesitation, I walked straight out of Montréal to search for her.",0.31192708,0,0.2715247,0,0.7228077,1
AinUTL,13,ch13_e1,le 2 mai 1667,"By the time I crossed the common and approached the river, the wind was blowing horribly, and the snow falling so hard that I could see little.",0.37233815,0,0.707264,1,0.304035,0
AinUTL,13,ch13_e1,le 2 mai 1667,The footprints were gone.,0.0031108402,0,0.012236145,0,0.99098456,1
AinUTL,13,ch13_e1,le 2 mai 1667,I called and called for Kateri.,0.022562508,0,0.006406161,0,0.99116814,1
AinUTL,13,ch13_e1,le 2 mai 1667,"Faintly, above the wind, I heard her.",0.09047959,0,0.15586893,0,0.84861255,1
AinUTL,13,ch13_e1,le 2 mai 1667,"“Hélène,” she cried.",0.04322794,0,0.08135874,0,0.93800825,1
AinUTL,13,ch13_e1,le 2 mai 1667,“I can see you.,0.09972158,0,0.020831594,0,0.9622542,1
AinUTL,13,ch13_e1,le 2 mai 1667,Do not move.,0.0016832823,0,0.010002809,0,0.9939955,1
AinUTL,13,ch13_e1,le 2 mai 1667,"I will come.” Then we were in each other’s arms, both saying how foolish was the other for coming out into such danger.",0.4866508,0,0.76136124,1,0.27087122,0
AinUTL,13,ch13_e1,le 2 mai 1667,"We turned in circles trying to see the town through the snow so that we might return, but everywhere was swirling white.",0.7211904,1,0.48854393,0,0.33298185,0
AinUTL,13,ch13_e1,le 2 mai 1667,"If we misjudged, we might fall into the open water of the St. Lawrence and drown.",0.54252595,1,0.8301382,1,0.20192008,0
AinUTL,13,ch13_e1,le 2 mai 1667,It had happened to others.,0.0067856656,0,0.026988031,0,0.9825408,1
AinUTL,13,ch13_e1,le 2 mai 1667,"If we stayed here, we would freeze to death.",0.70769984,1,0.72981054,1,0.23929058,0
AinUTL,13,ch13_e1,le 2 mai 1667,An Indian warrior came out of the storm.,0.22616787,0,0.282361,0,0.72795033,1
AinUTL,13,ch13_e1,le 2 mai 1667,He was heavily armed and his face held no expression.,0.00639037,0,0.028556107,0,0.9822321,1
